X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
547733.6595,4909976.8669,189,EG031.00,A,30,30,3.3,0.45,100,12.5,31,163,2009/03/17 00:00:00+00,44.34149,-68.40118,EG
546048.1799,4906957.8402,190,EG032.00,A,30,30,2.3,0.35,142,6.5,31,163,2009/03/17 00:00:00+00,44.31442,-68.42259,EG
547216.4697,4903433.8398,191,EG033.00,A,30,30,3.4,0.47,136,14,31,163,2009/05/06 00:00:00+00,44.28262,-68.40826,EG
548144.811,4901112.3783,192,EG034.00,A,30,30,4,0.61,138,25.1,31,163,2009/03/31 00:00:00+00,44.26166,-68.39684,EG
549559.5745,4900445.3419,193,EG035.00,R,30,30,4.4,0.65,320,30.3,31,163,2009/03/31 00:00:00+00,44.25556,-68.37918,EG
549810.6243,4899450.8638,194,EG036.00,A,30,30,2.3,0.31,34,5.8,31,163,2009/03/17 00:00:00+00,44.24659,-68.37613,EG
551004.4495,4897689.4378,195,EG036.06,A,30,30,2.2,0.19,14,3.9,31,163,2009/03/17 00:00:00+00,44.23065,-68.36135,EG
553158.6811,4894115.3421,196,EG043.00,A,30,30,1.9,0.05,4,2.3,31,163,2009/04/29 00:00:00+00,44.19832,-68.33474,EG
555952.2029,4901724.2474,197,EH003.00,A,30,30,2.4,0.34,52,6.7,31,163,2009/03/17 00:00:00+00,44.26661,-68.29897,EH
555482.1387,4903034.3415,198,EH012.20,A,30,30,1.9,0,2,1.9,31,163,2009/04/29 00:00:00+00,44.27844,-68.30472,EH
555817.5822,4903564.8296,199,EH012.40,P,30,30,1.9,0,2,1.9,31,163,2009/04/29 00:00:00+00,44.28319,-68.30046,EH
554545.6141,4904904.859,200,EH023.60,A,30,30,3.2,0.53,160,15.7,31,163,2009/05/06 00:00:00+00,44.29535,-68.31626,EH
554490.3565,4905313.1787,201,EH024.00,A,30,30,4,0.64,300,26.9,31,163,2009/03/17 00:00:00+00,44.29903,-68.31691,EH
554184.8373,4909833.895,202,EH027.00,P,30,30,2.6,0.33,38,7.1,31,163,2009/03/17 00:00:00+00,44.33975,-68.32027,EH
553461.6249,4911799.6477,203,EH030.00,CA,30,30,3.6,0.43,84,13.1,31,163,2009/11/03 00:00:00+00,44.3575,-68.32914,EH
552890.7766,4911531.7347,204,EH031.00,CA,30,30,3.3,0.51,128,15,31,163,2009/10/21 00:00:00+00,44.35513,-68.33633,EH
553416.8271,4912404.6805,205,EH034.00,CA,30,30,2.6,0.34,62,7.2,31,163,2009/10/06 00:00:00+00,44.36295,-68.32964,EH
553479.9685,4913062.8062,206,EH035.00,CA,30,30,2.6,0.29,36,6.2,31,163,2009/11/03 00:00:00+00,44.36887,-68.32878,EH
553781.0248,4913176.3623,207,EH036.00,CA,30,30,2.5,0.28,40,6,31,163,2009/11/03 00:00:00+00,44.36987,-68.32499,EH
554267.9436,4912112.8865,208,EH038.00,A,30,30,2.4,0.22,18,4.7,31,163,2009/05/05 00:00:00+00,44.36026,-68.31899,EH
554954.9245,4912488.538,209,EH039.00,A,30,30,4.4,0.6,180,26.4,31,163,2009/03/17 00:00:00+00,44.36359,-68.31033,EH
555583.1431,4910208.8797,210,EH040.00,A,30,30,3.7,0.67,1700,27.4,31,163,2009/03/17 00:00:00+00,44.34302,-68.30269,EH
555431.5417,4909755.4855,211,EH041.00,A,30,30,2.4,0.24,25,5.1,31,163,2009/05/05 00:00:00+00,44.33895,-68.30464,EH
555690.879,4905700.964,212,EH044.50,CA,30,30,2.1,0.14,6,3.3,31,163,2007/12/03 00:00:00+00,44.30243,-68.30182,EH
555460.5891,4905389.0895,213,EH045.00,CA,30,30,2.1,0.14,6,3.3,31,163,2007/12/03 00:00:00+00,44.29964,-68.30474,EH
556378.3694,4904328.3234,214,EH047.00,P,30,30,7.1,0.97,1700,126.1,31,163,2009/05/05 00:00:00+00,44.29002,-68.29335,EH
556513.3805,4904123.986,215,EH047.20,P,30,30,3.4,0.59,260,19.7,31,163,2009/05/05 00:00:00+00,44.28817,-68.29168,EH
557327.0247,4904332.1193,216,EH050.00,CA,30,30,1.9,0.05,3.6,2.2,31,163,2008/04/24 00:00:00+00,44.28998,-68.28146,EH
557120.6377,4904850.1798,217,EH052.00,P,30,30,3.2,0.53,360,15.6,31,163,2011/05/03 00:00:00+00,44.29466,-68.28399,EH
557170.4763,4905629.302,218,EH055.00,CA,30,30,2.1,0.15,8,3.3,31,163,2008/04/24 00:00:00+00,44.30167,-68.28328,EH
557628.583,4904790.2048,219,EH057.00,CA,30,30,2.3,0.32,96,5.9,31,163,2008/04/24 00:00:00+00,44.29408,-68.27763,EH
560841.1724,4904566.01,220,EH065.00,P,30,30,2.3,0.33,68,6.3,31,163,2009/05/05 00:00:00+00,44.2918,-68.23739,EH
563961.6098,4907265.1224,221,EH068.00,A,30,30,3.2,0.51,340,14.5,31,163,2009/05/05 00:00:00+00,44.31583,-68.19795,EH
565153.6377,4908737.6623,222,EH069.00,A,30,30,2.6,0.33,29,7,31,163,2009/05/05 00:00:00+00,44.32898,-68.18282,EH
560580.409,4901013.3804,223,EH072.00,P,30,30,1.9,0.09,6,2.5,31,163,2009/04/29 00:00:00+00,44.25984,-68.24107,EH
558001.1874,4900372.4285,224,EH073.00,A,30,30,2.1,0.18,12,3.6,31,163,2009/04/29 00:00:00+00,44.25428,-68.27345,EH
559077.999,4900039.9138,225,EH075.00,A,30,30,2.1,0.18,12,3.7,31,163,2009/04/29 00:00:00+00,44.2512,-68.26,EH
558307.3326,4900869.4592,226,EH077.00,P,30,30,2.2,0.35,160,6.4,31,163,2009/04/29 00:00:00+00,44.25873,-68.26956,EH
565530.727,4910255.5311,227,EI001.00,A,30,30,4.3,0.61,740,27.1,31,163,2009/05/05 00:00:00+00,44.34261,-68.1779,EI
564903.2239,4912753.145,228,EI003.00,P,30,30,8.5,0.9,1700,122.9,31,163,2009/05/05 00:00:00+00,44.36515,-68.18546,EI
563415.8276,4915664.5312,229,EI008.00,P,30,30,5.7,0.68,1700,43.2,31,163,2009/05/05 00:00:00+00,44.39149,-68.20377,EI
562915.1985,4915789.6538,230,EI009.00,CR,30,30,2.9,0.61,1700,18.2,31,163,2011/04/05 00:00:00+00,44.39266,-68.21004,EI
560095.2445,4918675.721,231,EI023.70,P,30,30,3.6,0.52,106,17.5,31,163,2009/06/29 00:00:00+00,44.41888,-68.24511,EI
560156.5779,4919707.1626,232,EI024.00,A,30,30,2.5,0.53,1460,12.6,31,163,2009/06/29 00:00:00+00,44.42816,-68.24422,EI
557966.918,4920938.1306,233,EI029.00,P,30,30,2.8,0.4,90,9.3,31,163,2009/05/05 00:00:00+00,44.43942,-68.27159,EI
556950.8403,4920091.5843,234,EI031.00,P,30,30,6.2,0.78,520,63.1,31,163,2009/05/05 00:00:00+00,44.43188,-68.28445,EI
556251.5283,4920144.3825,235,EI033.00,A,30,30,3.2,0.6,280,18.9,31,163,2009/05/05 00:00:00+00,44.43241,-68.29323,EI
554180.0107,4921633.1242,236,EI034.00,A,30,30,2.9,0.52,660,13.4,31,163,2009/08/04 00:00:00+00,44.44597,-68.3191,EI
553140.8832,4919567.2861,237,EI034.20,R,30,30,5.2,0.78,1700,52.7,31,163,2010/06/02 00:00:00+00,44.42745,-68.33237,EI
552702.3291,4918970.5375,238,EI034.30,CA,30,30,3.3,0.45,112,12.5,31,163,2008/11/12 00:00:00+00,44.42211,-68.33794,EI
552448.3488,4918974.0424,239,EI034.70,CA,30,30,3.3,0.35,22,9.5,31,163,2008/11/12 00:00:00+00,44.42216,-68.34113,EI
550448.81,4920075.7488,240,EI036.00,A,30,30,4.2,0.49,140,18.2,31,163,2009/03/18 00:00:00+00,44.43222,-68.36614,EI
551122.788,4921215.1645,241,EI037.00,R,30,30,4.6,0.67,1260,34.1,31,163,2009/10/07 00:00:00+00,44.44243,-68.35756,EI
551183.0662,4923972.7353,242,EI039.00,A,30,30,4,0.43,96,14.4,31,163,2009/06/30 00:00:00+00,44.46725,-68.35653,EI
553630.8563,4923380.3776,243,EI040.00,A,30,30,2.9,0.43,144,10.7,31,163,2009/03/25 00:00:00+00,44.46174,-68.32582,EI
557302.9221,4922503.0,244,EI041.00,A,30,30,3.7,0.68,1700,27.9,31,163,2009/03/18 00:00:00+00,44.45356,-68.27976,EI
557139.8476,4924401.1294,245,EI042.00,A,30,30,2.6,0.37,74,8,31,163,2009/05/06 00:00:00+00,44.47066,-68.2816,EI
557392.9588,4927715.9454,246,EI042.80,A,30,30,3.3,0.42,40,11.7,31,163,2009/03/18 00:00:00+00,44.50048,-68.27805,EI
557067.3714,4927673.0868,247,EI043.00,A,30,30,3,0.42,110,10.6,31,163,2009/03/18 00:00:00+00,44.50012,-68.28215,EI
555541.4718,4928257.5075,248,EI044.00,A,30,30,3.6,0.5,580,16.3,31,163,2009/03/18 00:00:00+00,44.5055,-68.30128,EI
553685.9423,4928365.2147,249,EI045.00,R,30,30,8,0.67,360,58.4,31,163,2009/06/30 00:00:00+00,44.50661,-68.32461,EI
554865.7568,4929574.7987,250,EI046.00,R,30,30,7.7,0.68,260,58.8,31,163,2009/06/30 00:00:00+00,44.51741,-68.30964,EI
555115.6996,4930092.3546,251,EI047.00,R,30,30,4.4,0.56,136,23.5,31,163,2009/05/06 00:00:00+00,44.52205,-68.30644,EI
554134.1808,4931333.8146,252,EI047.60,R,30,30,9.5,0.78,700,95.9,31,163,2009/09/21 00:00:00+00,44.5333,-68.31866,EI
555632.6245,4931072.1013,253,EI050.00,R,30,30,3.5,0.51,160,16.4,31,163,2009/07/22 00:00:00+00,44.53083,-68.29983,EI
559094.2952,4928682.0997,254,EI051.00,P,30,30,4.8,0.7,440,38,31,163,2009/04/29 00:00:00+00,44.50904,-68.25654,EI
558856.2445,4926352.6697,255,EI052.00,A,30,30,2.4,0.33,92,6.4,31,163,2009/04/29 00:00:00+00,44.48809,-68.2598,EI
559420.47,4925871.2425,256,EI054.00,A,30,30,2,0.13,11,3,31,163,2009/03/09 00:00:00+00,44.48371,-68.25276,EI
559906.1209,4925035.8829,257,EI056.00,A,30,30,2.7,0.42,200,9.4,31,163,2009/03/31 00:00:00+00,44.47615,-68.24675,EI
560935.4222,4924092.3194,258,EI058.00,A,30,30,2.4,0.24,13,4.9,31,163,2009/03/09 00:00:00+00,44.46757,-68.23392,EI
561396.3104,4923723.4005,259,EI059.00,A,30,30,2,0.13,9.1,3,31,163,2009/03/09 00:00:00+00,44.46421,-68.22817,EI
561483.3382,4924531.8252,260,EI061.00,A,30,30,2,0.12,6,3,31,163,2009/03/09 00:00:00+00,44.47148,-68.22698,EI
561644.3817,4926255.2032,261,EI063.00,A,30,30,2.6,0.39,90,8.6,31,163,2009/03/09 00:00:00+00,44.48698,-68.22475,EI
561523.9206,4927051.6705,262,EI064.00,P,30,30,7.9,0.73,1200,68.2,31,163,2009/03/09 00:00:00+00,44.49416,-68.22617,EI
561718.5161,4926990.1955,263,EI065.00,P,30,30,4,0.64,700,26.9,31,163,2009/03/09 00:00:00+00,44.49359,-68.22373,EI
562366.7409,4929703.6003,264,EI068.00,A,30,30,2.3,0.26,31,5.1,31,163,2009/03/09 00:00:00+00,44.51796,-68.21525,EI
561898.9616,4929915.7468,265,EI069.00,A,30,30,2.1,0.15,8,3.4,31,163,2009/03/09 00:00:00+00,44.51991,-68.22111,EI
560810.7469,4930611.9841,266,EI070.00,A,30,30,2.8,0.42,150,10,31,163,2009/04/29 00:00:00+00,44.52627,-68.23472,EI
559849.9524,4931130.7224,267,EI070.10,A,30,30,3.5,0.38,25,11,31,163,2009/04/29 00:00:00+00,44.53102,-68.24675,EI
558751.4234,4931872.749,268,EI070.15,A,30,30,3.2,0.34,22,8.9,31,163,2009/06/03 00:00:00+00,44.53779,-68.26049,EI
558143.2493,4931380.7092,269,EI070.20,R,30,30,5,0.52,300,23.7,31,163,2009/04/29 00:00:00+00,44.53341,-68.2682,EI
557964.6881,4932334.463,270,EI070.40,R,30,30,5.1,0.81,1700,57.4,31,163,2009/06/03 00:00:00+00,44.54201,-68.27034,EI
557924.9401,4932515.1805,271,EI070.41,A,7,7,2.8,0.32,14,7.6,31,163,2012/09/11 00:00:00+00,44.54364,-68.27082,EI
556305.9744,4934789.3239,272,EI070.52,P,30,30,8.7,0.78,1200,89.2,31,163,2009/04/29 00:00:00+00,44.56424,-68.29095,EI
558132.9347,4931733.8744,273,EI070.60,R,30,30,4.1,0.48,84,17.5,31,163,2009/04/29 00:00:00+00,44.53659,-68.26829,EI
558066.7588,4935929.0645,274,EI070.70,P,30,30,5.1,0.64,400,34.5,31,163,2009/03/25 00:00:00+00,44.57436,-68.26865,EI
558375.4785,4935858.5195,275,EI070.82,A,30,30,4.3,0.48,62,18,31,163,2009/04/29 00:00:00+00,44.5737,-68.26477,EI
558581.9943,4936027.0151,276,EI070.90,A,30,30,4.2,0.54,118,21,31,163,2009/04/29 00:00:00+00,44.5752,-68.26215,EI
558693.627,4936413.5016,277,EI071.00,P,30,30,4.6,0.52,120,21.8,31,163,2009/04/29 00:00:00+00,44.57867,-68.2607,EI
559686.9397,4937442.3691,278,EI071.50,P,30,30,8.6,0.68,480,65.6,31,163,2009/07/22 00:00:00+00,44.58785,-68.24807,EI
560156.8113,4936511.3465,279,EI072.50,P,30,30,4.1,0.51,100,19.1,31,163,2009/04/29 00:00:00+00,44.57943,-68.24226,EI
560936.7224,4936992.9841,280,EI073.00,A,30,30,3.9,0.49,106,17.2,31,163,2009/03/25 00:00:00+00,44.5837,-68.23238,EI
561973.6603,4935655.305,281,EI074.00,A,30,30,5.5,0.51,74,25.1,31,163,2009/04/29 00:00:00+00,44.57157,-68.21948,EI
559552.9474,4935350.448,282,EI075.00,A,30,30,2.6,0.3,36,6.4,31,163,2009/04/29 00:00:00+00,44.56903,-68.25,EI
559811.9362,4932841.126,283,EI075.60,R,30,30,3.5,0.44,94,12.9,31,163,2009/04/29 00:00:00+00,44.54642,-68.24703,EI
560606.7441,4931097.7527,284,EI075.80,A,30,30,3.1,0.45,58,12,31,163,2009/04/29 00:00:00+00,44.53066,-68.23723,EI
560984.7336,4930955.7674,285,EI075.90,A,30,30,2.9,0.49,620,12.6,31,163,2009/04/29 00:00:00+00,44.52935,-68.23249,EI
562584.4227,4930043.4034,286,EI079.00,A,30,30,2.1,0.29,84,5.2,31,163,2009/03/09 00:00:00+00,44.521,-68.21247,EI
563087.133,4930000.4999,287,EI081.00,A,21,21,2.2,0.15,8,3.5,31,163,2011/12/06 00:00:00+00,44.52057,-68.20615,EI
563420.3073,4929983.7495,288,EI082.00,CA,24,22,3.9,0.57,420,21.8,32,171,2006/01/30 00:00:00+00,44.52039,-68.20196,EI
563684.3354,4929643.0691,289,EI083.00,A,30,30,4,0.64,300,26.8,31,163,2009/03/31 00:00:00+00,44.5173,-68.19868,EI
564641.1003,4929423.6784,290,EI084.00,A,30,30,3.2,0.54,240,15.9,31,163,2009/03/25 00:00:00+00,44.51524,-68.18667,EI
563912.3459,4926905.8639,291,EI086.00,A,30,30,2.4,0.27,29,5.6,31,163,2009/04/29 00:00:00+00,44.49264,-68.19615,EI
564709.4458,4925991.7156,292,EI087.00,A,30,30,2.8,0.43,106,10.2,31,163,2009/04/29 00:00:00+00,44.48434,-68.18624,EI
565150.5323,4925147.404,293,EI089.00,P,30,30,2.1,0.17,14,3.6,31,163,2009/03/09 00:00:00+00,44.4767,-68.1808,EI
564429.9917,4924498.136,294,EI091.00,CA,30,30,2.4,0.28,40,5.6,31,163,2009/10/06 00:00:00+00,44.47092,-68.18994,EI
565103.8909,4924562.6119,295,EI093.00,CA,30,30,2.3,0.29,28,5.6,31,163,2009/10/06 00:00:00+00,44.47144,-68.18146,EI
566519.9856,4924699.1375,296,EI096.00,CA,30,30,2.4,0.3,40,5.9,31,163,2009/10/06 00:00:00+00,44.47254,-68.16364,EI
567205.1079,4927828.9035,297,EI098.00,A,30,30,3.5,0.43,36,12.9,31,163,2009/03/25 00:00:00+00,44.50065,-68.15462,EI
571643.9997,4924360.2985,298,EI103.00,A,30,30,4.2,0.48,94,17.9,31,163,2009/03/18 00:00:00+00,44.469,-68.09927,EI
570314.7411,4920307.6789,299,EI105.00,P,30,30,4.2,0.59,400,24.8,31,163,2009/03/18 00:00:00+00,44.43265,-68.11653,EI
570290.2218,4920071.9046,300,EI105.10,A,30,30,2.8,0.43,108,10.3,31,163,2009/03/04 00:00:00+00,44.43053,-68.11687,EI
570924.6958,4918165.8211,301,EI106.00,A,30,30,2.3,0.25,22,4.9,31,163,2009/03/04 00:00:00+00,44.41331,-68.10916,EI
571522.9414,4916109.4292,302,EI107.00,P,25,21,2,0.07,3.6,2.6,33,179,2006/01/30 00:00:00+00,44.39474,-68.10193,EI
572468.0766,4913555.9215,303,EI108.00,A,30,30,2.1,0.18,8,3.6,31,163,2009/03/04 00:00:00+00,44.37166,-68.09042,EI
572197.1895,4915569.1876,304,EI109.00,A,30,30,3.3,0.49,300,14.1,31,163,2009/03/04 00:00:00+00,44.38981,-68.09354,EI
573643.7869,4914862.1643,305,EI110.70,A,30,30,3.3,0.4,28,11,31,163,2009/03/04 00:00:00+00,44.3833,-68.07548,EI
573957.3573,4913905.8953,306,EI111.00,A,30,30,3.3,0.36,24,9.8,31,163,2009/03/04 00:00:00+00,44.37466,-68.07168,EI
574550.3378,4910539.9602,307,EI112.00,A,30,30,2.9,0.37,60,8.6,31,163,2009/04/21 00:00:00+00,44.3443,-68.06472,EI
575215.2218,4909637.7576,308,EI113.00,P,30,30,2.4,0.26,22,5.1,31,163,2009/03/04 00:00:00+00,44.33611,-68.05651,EI
576652.0302,4912893.846,309,EJ002.00,A,30,30,3.7,0.52,240,17.6,31,163,2009/03/04 00:00:00+00,44.36527,-68.03801,EJ
577652.6384,4912519.0743,310,EJ002.50,A,30,30,2.1,0.22,28,4.2,31,163,2009/03/18 00:00:00+00,44.36179,-68.02551,EJ
577063.6245,4913806.3039,311,EJ003.00,P,30,30,3.6,0.63,1700,24.1,31,163,2009/03/04 00:00:00+00,44.37344,-68.03271,EJ
577026.8899,4914825.6859,312,EJ004.00,CA,30,30,1.9,0.05,4,2.3,31,163,2010/04/06 00:00:00+00,44.38262,-68.03302,EJ
576645.321,4915161.1308,313,EJ006.00,CA,30,30,2.6,0.28,24,6.1,31,163,2010/03/23 00:00:00+00,44.38568,-68.03776,EJ
576628.9753,4915467.55,314,EJ007.00,P,30,30,15.3,0.71,380,126.3,31,163,2009/07/28 00:00:00+00,44.38844,-68.03792,EJ
576981.3919,4915170.6423,315,EJ008.00,CA,30,30,2.3,0.25,18,4.9,31,163,2010/02/02 00:00:00+00,44.38573,-68.03354,EJ
578115.3922,4914939.7205,316,EJ009.00,A,30,30,2.3,0.25,18,5,31,163,2009/03/04 00:00:00+00,44.38353,-68.01934,EJ
577887.5805,4917537.6542,317,EJ014.00,R,30,30,4.5,0.5,66,20.4,31,163,2009/03/04 00:00:00+00,44.40694,-68.02181,EJ
578433.9461,4917267.5855,318,EJ015.00,R,30,30,3,0.38,38,9.4,31,163,2009/03/04 00:00:00+00,44.40445,-68.01499,EJ
578833.5844,4918267.7934,319,EJ016.00,A,30,30,2.5,0.29,24,6,31,163,2009/03/04 00:00:00+00,44.41341,-68.00982,EJ
580761.0896,4915718.4772,320,EJ017.00,P,30,30,2,0.13,11,3,31,163,2009/03/04 00:00:00+00,44.39025,-67.98601,EJ
581531.973,4916054.6814,321,EJ018.00,A,30,30,2.7,0.54,1700,13.7,31,163,2009/04/15 00:00:00+00,44.39319,-67.97628,EJ
582067.0597,4916576.8664,322,EJ021.00,P,30,30,7.1,0.66,360,50.7,31,163,2009/03/04 00:00:00+00,44.39783,-67.96948,EJ
582434.0863,4917030.3146,323,EJ022.00,P,30,30,2.6,0.42,138,9.1,31,163,2009/03/04 00:00:00+00,44.40187,-67.9648,EJ
581824.2615,4918025.8085,324,EJ022.80,CA,10,10,1.9,0,1.9,1.9,31,163,2012/01/31 00:00:00+00,44.4109,-67.9723,EJ
581684.1123,4918216.2427,325,EJ023.00,CA,24,22,2.3,0.26,29,5.1,32,171,2006/01/18 00:00:00+00,44.41263,-67.97403,EJ
580988.2575,4921473.7133,326,EJ024.00,A,30,30,3.1,0.57,520,17.4,31,163,2009/03/04 00:00:00+00,44.44203,-67.98226,EJ
578836.706,4921101.8071,327,EJ024.30,A,30,30,5.7,0.6,260,34.1,31,163,2009/04/15 00:00:00+00,44.43892,-68.00935,EJ
577395.4248,4924837.2299,328,EJ024.80,R,18,18,3.2,0.37,24,9.9,31,163,2011/12/20 00:00:00+00,44.4727,-68.0269,EJ
577310.0298,4925396.1235,329,EJ024.90,R,30,30,8.9,0.79,820,92.5,31,163,2009/04/15 00:00:00+00,44.47774,-68.02789,EJ
576679.5374,4925914.128,330,EJ025.00,R,30,30,15.3,0.65,1300,106,31,163,2009/04/15 00:00:00+00,44.48247,-68.03574,EJ
577781.9394,4925775.0246,331,EJ025.50,R,17,17,3.2,0.42,38,11.5,31,163,2011/12/20 00:00:00+00,44.4811,-68.0219,EJ
580291.4181,4924089.1212,332,EJ026.00,A,30,30,4.5,0.71,980,37,31,163,2009/04/15 00:00:00+00,44.46565,-67.99061,EJ
580883.3377,4925495.1338,333,EJ027.00,A,30,30,3.9,0.52,134,18.7,31,163,2009/03/04 00:00:00+00,44.47824,-67.98295,EJ
581871.5333,4928374.8715,334,EJ030.00,R,30,30,18.1,0.94,980,291.6,31,163,2009/06/09 00:00:00+00,44.50405,-67.97007,EJ
582102.1782,4927613.444,335,EJ030.50,R,30,30,6.8,0.73,220,60.2,31,163,2009/05/05 00:00:00+00,44.49717,-67.96729,EJ
582171.501,4927098.8368,336,EJ031.00,R,30,30,8.7,0.85,560,107.1,31,163,2009/04/15 00:00:00+00,44.49253,-67.9665,EJ
582125.4342,4926653.8727,337,EJ031.50,R,30,30,6.3,0.75,600,59.3,31,163,2009/03/04 00:00:00+00,44.48853,-67.96715,EJ
581397.0183,4924934.9597,338,EJ032.00,A,30,30,3.1,0.41,64,10.8,31,163,2009/03/04 00:00:00+00,44.47314,-67.97658,EJ
583021.1638,4921271.573,339,EJ033.00,A,30,30,2.5,0.35,38,7.3,31,163,2009/03/04 00:00:00+00,44.43998,-67.95675,EJ
583454.5336,4919564.03,340,EJ034.00,A,30,30,2.2,0.26,24,4.9,31,163,2009/04/15 00:00:00+00,44.42456,-67.95158,EJ
585180.7839,4920947.2929,341,EK002.00,A,30,30,2.5,0.31,40,6.3,31,163,2009/03/04 00:00:00+00,44.43681,-67.92967,EK
584887.2443,4922459.9168,342,EK003.00,A,30,30,4.3,0.77,1700,42.5,31,163,2009/04/15 00:00:00+00,44.45046,-67.93311,EK
584873.7517,4925262.6963,343,EK003.80,A,30,30,5.4,0.66,142,38.3,31,163,2009/04/01 00:00:00+00,44.47569,-67.93282,EK
584633.7138,4925737.2822,344,EK004.00,R,30,30,12.9,0.71,760,105.9,31,163,2009/04/01 00:00:00+00,44.47999,-67.93576,EK
585423.0107,4924868.8291,345,EK005.00,A,30,30,6.6,0.59,70,38.2,31,163,2009/04/15 00:00:00+00,44.47208,-67.92598,EK
586555.5737,4927036.8678,346,EK006.00,R,30,30,6.5,0.6,88,38.9,31,163,2009/04/01 00:00:00+00,44.49146,-67.91138,EK
586645.0408,4925514.9148,347,EK006.50,A,30,30,3.1,0.44,132,11.7,31,163,2009/04/14 00:00:00+00,44.47775,-67.91051,EK
587013.1344,4923923.362,348,EK007.00,A,30,30,2.4,0.21,11,4.5,31,163,2009/04/01 00:00:00+00,44.46338,-67.90615,EK
588152.5186,4921804.5178,349,EK008.00,A,30,30,3.7,0.51,340,16.9,31,163,2009/04/01 00:00:00+00,44.44417,-67.89219,EK
586677.1503,4921012.5874,350,EK008.50,A,30,30,2.4,0.25,22,5.1,31,163,2009/04/14 00:00:00+00,44.43722,-67.91086,EK
586580.3922,4919249.3139,351,EK008.90,P,30,30,2.7,0.41,80,9.2,31,163,2009/06/09 00:00:00+00,44.42136,-67.91237,EK
588427.7502,4921639.3823,352,EL001.00,A,30,30,4.1,0.59,98,24.1,31,163,2009/06/09 00:00:00+00,44.44265,-67.88876,EL
588833.0327,4922676.9967,353,EL004.00,A,30,30,4.6,0.72,440,39.3,31,163,2009/04/14 00:00:00+00,44.45194,-67.88349,EL
589302.1852,4923051.1512,354,EL006.00,A,30,30,2.6,0.33,28,7,31,163,2009/04/14 00:00:00+00,44.45525,-67.87753,EL
588592.4586,4924915.672,355,EL007.00,A,30,30,3,0.39,36,9.5,31,163,2009/04/14 00:00:00+00,44.47212,-67.88613,EL
589639.4437,4924793.3663,356,EL008.00,A,30,30,3.1,0.38,60,9.8,31,163,2009/04/14 00:00:00+00,44.47089,-67.87299,EL
589602.0463,4926237.1332,357,EL009.80,R,29,29,2.7,0.25,12,5.7,31,162,2011/04/04 00:00:00+00,44.48389,-67.87321,EL
589388.1824,4926173.085,358,EL010.00,R,30,30,3.3,0.36,27,9.7,31,163,2010/11/30 00:00:00+00,44.48334,-67.87591,EL
589823.2258,4925425.8311,359,EL011.00,A,30,30,4.1,0.64,420,27.5,31,163,2009/04/14 00:00:00+00,44.47656,-67.87057,EL
590198.7185,4925537.6834,360,EL013.00,A,30,30,4.2,0.57,480,22.7,31,163,2009/04/14 00:00:00+00,44.47752,-67.86583,EL
590983.0212,4927299.5372,361,EL014.00,A,30,30,5,0.69,560,38.9,31,163,2009/06/09 00:00:00+00,44.49328,-67.85566,EL
591101.33,4928333.3114,362,EL015.00,A,30,30,6.1,0.55,152,31.7,31,163,2009/04/14 00:00:00+00,44.50257,-67.85399,EL
591197.5939,4928782.3947,363,EL017.80,A,30,30,2.9,0.3,12,7.3,31,163,2010/11/29 00:00:00+00,44.5066,-67.8527,EL
590982.6282,4928690.5006,364,EL018.00,P,30,30,9.9,0.82,1700,112.2,31,163,2010/09/15 00:00:00+00,44.5058,-67.85542,EL
590861.4795,4929507.6112,365,EL020.00,P,30,30,5.1,0.54,160,25.7,31,163,2009/04/14 00:00:00+00,44.51317,-67.8568,EL
590480.6755,4930307.7688,366,EL021.00,P,30,30,4.5,0.51,44,20.3,31,163,2009/04/14 00:00:00+00,44.52042,-67.86145,EL
589964.0961,4930990.5203,367,EL023.00,P,30,30,7.1,0.73,720,63.3,31,163,2009/04/14 00:00:00+00,44.52663,-67.86783,EL
590310.0515,4931830.7963,368,EL031.00,P,30,30,7.1,0.63,680,46.8,31,163,2009/04/14 00:00:00+00,44.53415,-67.86333,EL
590559.7882,4931530.9726,369,EL032.00,P,30,30,6,0.61,144,36.7,31,163,2009/04/14 00:00:00+00,44.53142,-67.86024,EL
590808.7487,4931117.825,370,EL033.00,P,30,30,4.5,0.57,560,24.8,31,163,2009/04/14 00:00:00+00,44.52767,-67.85718,EL
590929.7329,4931218.3979,371,EL034.00,P,30,30,5.9,0.65,940,40.8,31,163,2009/04/14 00:00:00+00,44.52856,-67.85564,EL
591662.4161,4932574.1334,372,EL035.00,P,30,30,5.7,0.63,142,37.1,31,163,2009/06/03 00:00:00+00,44.54067,-67.84618,EL
592357.466,4934988.2257,373,EL036.00,CA,26,24,2.7,0.42,72,9.6,32,170,2006/02/07 00:00:00+00,44.56231,-67.837,EL
593646.8228,4933983.4689,374,EL037.00,CA,25,23,2,0.08,3.6,2.6,32,171,2006/02/07 00:00:00+00,44.5531,-67.82095,EL
592773.661,4935766.3264,375,EL039.00,A,30,30,3.7,0.52,92,17.6,31,163,2009/04/14 00:00:00+00,44.56926,-67.83162,EL
592902.0435,4937613.5741,376,EL040.50,A,30,30,3.3,0.45,100,12.7,31,163,2009/03/25 00:00:00+00,44.58587,-67.82967,EL
