X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
554490.3565,4905313.1787,189,EH024.00,A,30,30,4,0.56,130,21.4,31,163,2010/02/17 00:00:00+00,44.29903,-68.31691,EH
554184.8373,4909833.895,190,EH027.00,P,30,30,2.8,0.35,38,8.1,31,163,2010/02/10 00:00:00+00,44.33975,-68.32027,EH
553461.6249,4911799.6477,191,EH030.00,CA,30,30,4.3,0.44,84,16.3,31,163,2010/11/02 00:00:00+00,44.3575,-68.32914,EH
552890.7766,4911531.7347,192,EH031.00,CA,30,30,4.5,0.56,128,24,31,163,2010/10/05 00:00:00+00,44.35513,-68.33633,EH
553416.8271,4912404.6805,193,EH034.00,CA,30,30,3.1,0.4,62,10.4,31,163,2010/11/02 00:00:00+00,44.36295,-68.32964,EH
553479.9685,4913062.8062,194,EH035.00,CA,30,30,3.9,0.49,94,17.3,31,163,2010/12/07 00:00:00+00,44.36887,-68.32878,EH
553781.0248,4913176.3623,195,EH036.00,CA,30,30,3.5,0.43,40,12.8,31,163,2010/12/07 00:00:00+00,44.36987,-68.32499,EH
554267.9436,4912112.8865,196,EH038.00,A,30,30,2.2,0.2,18,4,31,163,2010/04/13 00:00:00+00,44.36026,-68.31899,EH
554954.9245,4912488.538,197,EH039.00,A,30,30,4.8,0.64,180,32.8,31,163,2010/02/17 00:00:00+00,44.36359,-68.31033,EH
555583.1431,4910208.8797,198,EH040.00,A,30,30,4.4,0.73,1700,38.6,31,163,2010/04/13 00:00:00+00,44.34302,-68.30269,EH
555431.5417,4909755.4855,199,EH041.00,A,30,30,3,0.5,360,13.4,31,163,2010/04/13 00:00:00+00,44.33895,-68.30464,EH
555690.879,4905700.964,200,EH044.50,CA,30,30,2.2,0.15,6,3.5,31,163,2008/12/01 00:00:00+00,44.30243,-68.30182,EH
555460.5891,4905389.0895,201,EH045.00,CA,30,30,2.1,0.14,6,3.3,31,163,2009/01/05 00:00:00+00,44.29964,-68.30474,EH
556378.3694,4904328.3234,202,EH047.00,P,30,30,5.4,0.87,1700,71.2,31,163,2010/04/13 00:00:00+00,44.29002,-68.29335,EH
556513.3805,4904123.986,203,EH047.20,P,30,30,2.5,0.41,260,8.5,31,163,2010/04/13 00:00:00+00,44.28817,-68.29168,EH
557327.0247,4904332.1193,204,EH050.00,CA,30,30,2,0.11,6,2.9,31,163,2010/01/04 00:00:00+00,44.28998,-68.28146,EH
557120.6377,4904850.1798,205,EH052.00,P,30,30,3.1,0.5,360,14,31,163,2012/06/13 00:00:00+00,44.29466,-68.28399,EH
557170.4763,4905629.302,206,EH055.00,CA,30,30,2.5,0.36,130,7.2,31,163,2010/02/02 00:00:00+00,44.30167,-68.28328,EH
557628.583,4904790.2048,207,EH057.00,CA,30,30,2.3,0.32,96,6.1,31,163,2010/01/04 00:00:00+00,44.29408,-68.27763,EH
560841.1724,4904566.01,208,EH065.00,P,30,30,2.1,0.18,18,3.7,31,163,2010/04/13 00:00:00+00,44.2918,-68.23739,EH
563961.6098,4907265.1224,209,EH068.00,A,30,30,2.6,0.42,340,9.2,31,163,2010/02/09 00:00:00+00,44.31583,-68.19795,EH
565153.6377,4908737.6623,210,EH069.00,A,30,30,2.4,0.32,29,6.3,31,163,2010/04/13 00:00:00+00,44.32898,-68.18282,EH
560580.409,4901013.3804,211,EH072.00,P,30,30,2.1,0.2,20,3.9,31,163,2010/04/12 00:00:00+00,44.25984,-68.24107,EH
558001.1874,4900372.4285,212,EH073.00,A,30,30,2,0.14,12,3.1,31,163,2010/04/12 00:00:00+00,44.25428,-68.27345,EH
559077.999,4900039.9138,213,EH075.00,A,30,30,2.2,0.2,12,4.1,31,163,2010/04/12 00:00:00+00,44.2512,-68.26,EH
558307.3326,4900869.4592,214,EH077.00,P,30,30,2.3,0.35,160,6.6,31,163,2010/04/12 00:00:00+00,44.25873,-68.26956,EH
565530.727,4910255.5311,215,EI001.00,A,30,30,4.5,0.63,740,29.4,31,163,2010/04/13 00:00:00+00,44.34261,-68.1779,EI
564903.2239,4912753.145,216,EI003.00,P,30,30,6.8,0.86,1700,88.5,31,163,2010/04/13 00:00:00+00,44.36515,-68.18546,EI
563415.8276,4915664.5312,217,EI008.00,P,30,30,3.5,0.44,54,13.2,31,163,2010/04/13 00:00:00+00,44.39149,-68.20377,EI
562915.1985,4915789.6538,218,EI009.00,CR,30,30,3.4,0.62,1700,21.9,31,163,2012/06/13 00:00:00+00,44.39266,-68.21004,EI
560095.2445,4918675.721,219,EI023.70,P,30,30,3.9,0.54,106,19.8,31,163,2010/05/25 00:00:00+00,44.41888,-68.24511,EI
560156.5779,4919707.1626,220,EI024.00,A,30,30,2.8,0.55,1460,14.7,31,163,2010/05/25 00:00:00+00,44.42816,-68.24422,EI
557966.918,4920938.1306,221,EI029.00,P,30,30,2.5,0.36,90,7.4,31,163,2010/04/13 00:00:00+00,44.43942,-68.27159,EI
556950.8403,4920091.5843,222,EI031.00,P,30,30,5,0.72,520,42.9,31,163,2010/04/13 00:00:00+00,44.43188,-68.28445,EI
556251.5283,4920144.3825,223,EI033.00,A,30,30,3.8,0.74,1700,34.2,31,163,2010/04/13 00:00:00+00,44.43241,-68.29323,EI
554180.0107,4921633.1242,224,EI034.00,A,30,30,3.4,0.61,660,21.4,31,163,2010/05/25 00:00:00+00,44.44597,-68.3191,EI
553140.8832,4919567.2861,225,EI034.20,R,30,30,6.6,0.76,1700,62.9,31,163,2011/08/30 00:00:00+00,44.42745,-68.33237,EI
552702.3291,4918970.5375,226,EI034.30,CA,30,30,3.1,0.43,112,11.3,31,163,2010/01/04 00:00:00+00,44.42211,-68.33794,EI
552448.3488,4918974.0424,227,EI034.70,CA,30,30,3.3,0.36,22,9.6,31,163,2010/01/04 00:00:00+00,44.42216,-68.34113,EI
550448.81,4920075.7488,228,EI036.00,A,30,30,5.2,0.63,800,34.4,31,163,2010/02/22 00:00:00+00,44.43222,-68.36614,EI
551122.788,4921215.1645,229,EI037.00,R,30,30,4.1,0.51,124,18.9,31,163,2010/04/14 00:00:00+00,44.44243,-68.35756,EI
551183.0662,4923972.7353,230,EI039.00,A,30,30,4.7,0.61,940,28.6,31,163,2010/06/07 00:00:00+00,44.46725,-68.35653,EI
553630.8563,4923380.3776,231,EI040.00,A,30,30,3.5,0.47,144,14.5,31,163,2010/02/22 00:00:00+00,44.46174,-68.32582,EI
557302.9221,4922503.0,232,EI041.00,A,30,30,4,0.7,1700,32.1,31,163,2010/04/14 00:00:00+00,44.45356,-68.27976,EI
557139.8476,4924401.1294,233,EI042.00,A,30,30,2.5,0.36,74,7.6,31,163,2010/04/14 00:00:00+00,44.47066,-68.2816,EI
557067.3714,4927673.0868,234,EI043.00,A,30,30,2.9,0.42,110,10.3,31,163,2010/04/26 00:00:00+00,44.50012,-68.28215,EI
555541.4718,4928257.5075,235,EI044.00,A,30,30,3.7,0.5,580,16.6,31,163,2010/04/14 00:00:00+00,44.5055,-68.30128,EI
553685.9423,4928365.2147,236,EI045.00,R,30,30,7.8,0.59,120,45,31,163,2010/08/18 00:00:00+00,44.50661,-68.32461,EI
554865.7568,4929574.7987,237,EI046.00,R,30,30,7.4,0.67,260,54.2,31,163,2010/06/07 00:00:00+00,44.51741,-68.30964,EI
555115.6996,4930092.3546,238,EI047.00,R,30,30,4.3,0.54,136,21.9,31,163,2010/06/07 00:00:00+00,44.52205,-68.30644,EI
554134.1808,4931333.8146,239,EI047.60,R,30,30,6.2,0.64,700,41.6,31,163,2010/08/18 00:00:00+00,44.5333,-68.31866,EI
555632.6245,4931072.1013,240,EI050.00,R,30,30,3.4,0.48,160,14.6,31,163,2010/06/30 00:00:00+00,44.53083,-68.29983,EI
559094.2952,4928682.0997,241,EI051.00,P,30,30,4.2,0.67,440,30.8,31,163,2010/04/07 00:00:00+00,44.50904,-68.25654,EI
559420.47,4925871.2425,242,EI054.00,A,30,30,2,0.13,11,3,31,163,2009/03/09 00:00:00+00,44.48371,-68.25276,EI
559906.1209,4925035.8829,243,EI056.00,A,30,30,2.4,0.41,200,8.4,31,163,2010/02/17 00:00:00+00,44.47615,-68.24675,EI
560935.4222,4924092.3194,244,EI058.00,A,30,30,2.4,0.24,13,4.9,31,163,2010/02/03 00:00:00+00,44.46757,-68.23392,EI
561483.3382,4924531.8252,245,EI061.00,A,30,30,1.9,0.09,6,2.6,31,163,2010/02/03 00:00:00+00,44.47148,-68.22698,EI
561644.3817,4926255.2032,246,EI063.00,A,30,30,2.5,0.38,90,7.8,31,163,2010/02/03 00:00:00+00,44.48698,-68.22475,EI
561523.9206,4927051.6705,247,EI064.00,P,30,30,6.1,0.67,1200,45.3,31,163,2010/02/03 00:00:00+00,44.49416,-68.22617,EI
561718.5161,4926990.1955,248,EI065.00,P,30,30,3.9,0.64,700,26.1,31,163,2010/02/03 00:00:00+00,44.49359,-68.22373,EI
562366.7409,4929703.6003,249,EI068.00,A,30,30,2.2,0.23,31,4.4,31,163,2010/02/03 00:00:00+00,44.51796,-68.21525,EI
561898.9616,4929915.7468,250,EI069.00,A,30,30,2.1,0.15,8,3.4,31,163,2010/02/03 00:00:00+00,44.51991,-68.22111,EI
560810.7469,4930611.9841,251,EI070.00,A,30,30,2.5,0.3,24,6.2,31,163,2010/04/12 00:00:00+00,44.52627,-68.23472,EI
559849.9524,4931130.7224,252,EI070.10,A,30,30,3,0.35,24,8.4,31,163,2010/05/25 00:00:00+00,44.53102,-68.24675,EI
558751.4234,4931872.749,253,EI070.15,A,30,30,2.6,0.3,22,6.5,31,163,2010/05/25 00:00:00+00,44.53779,-68.26049,EI
558143.2493,4931380.7092,254,EI070.20,R,30,30,4.8,0.53,300,23.1,31,163,2010/05/25 00:00:00+00,44.53341,-68.2682,EI
557964.6881,4932334.463,255,EI070.40,R,30,30,4.5,0.82,1700,51,31,163,2010/05/25 00:00:00+00,44.54201,-68.27034,EI
556305.9744,4934789.3239,256,EI070.52,P,30,30,7.8,0.67,460,56.9,31,163,2010/05/25 00:00:00+00,44.56424,-68.29095,EI
558132.9347,4931733.8744,257,EI070.60,R,30,30,3.9,0.49,84,16.9,31,163,2010/05/25 00:00:00+00,44.53659,-68.26829,EI
558066.7588,4935929.0645,258,EI070.70,P,30,30,5.4,0.63,400,35.4,31,163,2010/04/26 00:00:00+00,44.57436,-68.26865,EI
558375.4785,4935858.5195,259,EI070.82,A,30,30,4,0.49,62,17.2,31,163,2010/05/25 00:00:00+00,44.5737,-68.26477,EI
558581.9943,4936027.0151,260,EI070.90,A,30,30,4.6,0.5,118,20.9,31,163,2010/05/25 00:00:00+00,44.5752,-68.26215,EI
558693.627,4936413.5016,261,EI071.00,P,30,30,4.3,0.51,120,19.7,31,163,2010/05/25 00:00:00+00,44.57867,-68.2607,EI
559686.9397,4937442.3691,262,EI071.50,P,30,30,9.5,0.75,480,87.8,31,163,2010/05/25 00:00:00+00,44.58785,-68.24807,EI
560156.8113,4936511.3465,263,EI072.50,P,30,30,4,0.53,100,19.3,31,163,2010/05/25 00:00:00+00,44.57943,-68.24226,EI
560936.7224,4936992.9841,264,EI073.00,A,30,30,4.3,0.54,106,21.4,31,163,2010/04/12 00:00:00+00,44.5837,-68.23238,EI
561973.6603,4935655.305,265,EI074.00,A,30,30,5.7,0.53,74,27.6,31,163,2010/05/25 00:00:00+00,44.57157,-68.21948,EI
559552.9474,4935350.448,266,EI075.00,A,30,30,2.8,0.35,36,8,31,163,2010/05/25 00:00:00+00,44.56903,-68.25,EI
559811.9362,4932841.126,267,EI075.60,R,30,30,3.4,0.51,156,15.9,31,163,2010/05/25 00:00:00+00,44.54642,-68.24703,EI
560984.7336,4930955.7674,268,EI075.90,A,30,30,2.8,0.49,620,12,31,163,2010/05/25 00:00:00+00,44.52935,-68.23249,EI
562584.4227,4930043.4034,269,EI079.00,A,30,30,2.1,0.29,84,5.2,31,163,2010/02/03 00:00:00+00,44.521,-68.21247,EI
563087.133,4930000.4999,270,EI081.00,A,30,30,2.5,0.29,27,6,31,163,2012/03/07 00:00:00+00,44.52057,-68.20615,EI
563420.3073,4929983.7495,271,EI082.00,CA,30,29,4,0.55,420,21.1,31,166,2006/04/12 00:00:00+00,44.52039,-68.20196,EI
563684.3354,4929643.0691,272,EI083.00,A,30,30,3.9,0.64,300,26.7,31,163,2010/02/17 00:00:00+00,44.5173,-68.19868,EI
564641.1003,4929423.6784,273,EI084.00,A,30,30,2.8,0.5,240,12.6,31,163,2010/02/03 00:00:00+00,44.51524,-68.18667,EI
563912.3459,4926905.8639,274,EI086.00,A,30,30,2.5,0.28,29,5.9,31,163,2010/04/07 00:00:00+00,44.49264,-68.19615,EI
564709.4458,4925991.7156,275,EI087.00,A,30,30,2.8,0.43,106,10,31,163,2010/04/07 00:00:00+00,44.48434,-68.18624,EI
565150.5323,4925147.404,276,EI089.00,P,30,30,2.3,0.24,16,4.7,31,163,2010/02/03 00:00:00+00,44.4767,-68.1808,EI
564429.9917,4924498.136,277,EI091.00,CA,30,30,2.4,0.3,40,5.9,31,163,2010/11/02 00:00:00+00,44.47092,-68.18994,EI
565103.8909,4924562.6119,278,EI093.00,CA,30,30,2.5,0.32,28,6.6,31,163,2010/11/02 00:00:00+00,44.47144,-68.18146,EI
566519.9856,4924699.1375,279,EI096.00,CA,30,30,2.5,0.34,40,7.1,31,163,2010/11/02 00:00:00+00,44.47254,-68.16364,EI
567205.1079,4927828.9035,280,EI098.00,A,30,30,4.2,0.46,36,17,31,163,2010/04/13 00:00:00+00,44.50065,-68.15462,EI
571643.9997,4924360.2985,281,EI103.00,A,30,30,3.9,0.41,48,13.4,31,163,2010/04/13 00:00:00+00,44.469,-68.09927,EI
570314.7411,4920307.6789,282,EI105.00,P,30,30,3.6,0.46,54,14.5,31,163,2010/04/13 00:00:00+00,44.43265,-68.11653,EI
570290.2218,4920071.9046,283,EI105.10,A,30,30,2.8,0.43,108,10.3,31,163,2010/04/13 00:00:00+00,44.43053,-68.11687,EI
570924.6958,4918165.8211,284,EI106.00,A,30,30,2.4,0.31,29,6.3,31,163,2010/04/13 00:00:00+00,44.41331,-68.10916,EI
571522.9414,4916109.4292,285,EI107.00,P,30,27,2,0.06,3.6,2.4,32,173,2006/04/12 00:00:00+00,44.39474,-68.10193,EI
572468.0766,4913555.9215,286,EI108.00,A,30,30,2.2,0.21,10,4.2,31,163,2010/04/13 00:00:00+00,44.37166,-68.09042,EI
572197.1895,4915569.1876,287,EI109.00,A,30,30,3.6,0.5,300,16.1,31,163,2010/04/13 00:00:00+00,44.38981,-68.09354,EI
573643.7869,4914862.1643,288,EI110.70,A,30,30,3.6,0.4,28,11.9,31,163,2010/04/13 00:00:00+00,44.3833,-68.07548,EI
573957.3573,4913905.8953,289,EI111.00,A,30,30,3.6,0.36,24,10.7,31,163,2010/04/13 00:00:00+00,44.37466,-68.07168,EI
574550.3378,4910539.9602,290,EI112.00,A,30,30,3,0.42,60,10.4,31,163,2010/04/13 00:00:00+00,44.3443,-68.06472,EI
575215.2218,4909637.7576,291,EI113.00,P,30,30,3,0.49,380,13.4,31,163,2010/04/13 00:00:00+00,44.33611,-68.05651,EI
576652.0302,4912893.846,292,EJ002.00,A,30,30,3.6,0.52,240,17.3,31,163,2010/04/13 00:00:00+00,44.36527,-68.03801,EJ
577063.6245,4913806.3039,293,EJ003.00,P,30,30,3.8,0.65,1700,26.2,31,163,2010/04/13 00:00:00+00,44.37344,-68.03271,EJ
577026.8899,4914825.6859,294,EJ004.00,CA,30,30,2.2,0.25,24,4.7,31,163,2011/05/09 00:00:00+00,44.38262,-68.03302,EJ
576645.321,4915161.1308,295,EJ006.00,CA,30,30,3,0.3,24,7.4,31,163,2011/04/05 00:00:00+00,44.38568,-68.03776,EJ
576628.9753,4915467.55,296,EJ007.00,P,30,30,16.7,0.76,380,160.4,31,163,2010/05/19 00:00:00+00,44.38844,-68.03792,EJ
576981.3919,4915170.6423,297,EJ008.00,CA,30,30,3.1,0.4,50,10.2,31,163,2011/04/05 00:00:00+00,44.38573,-68.03354,EJ
578115.3922,4914939.7205,298,EJ009.00,A,30,30,2.4,0.26,18,5.4,31,163,2010/04/13 00:00:00+00,44.38353,-68.01934,EJ
577887.5805,4917537.6542,299,EJ014.00,R,30,30,4.7,0.58,280,26.6,31,163,2010/04/13 00:00:00+00,44.40694,-68.02181,EJ
578433.9461,4917267.5855,300,EJ015.00,R,30,30,3.6,0.55,340,18.4,31,163,2010/04/13 00:00:00+00,44.40445,-68.01499,EJ
578833.5844,4918267.7934,301,EJ016.00,A,30,30,2.9,0.5,300,12.9,31,163,2010/04/13 00:00:00+00,44.41341,-68.00982,EJ
580761.0896,4915718.4772,302,EJ017.00,P,30,30,2,0.13,11,3,31,163,2010/04/12 00:00:00+00,44.39025,-67.98601,EJ
581531.973,4916054.6814,303,EJ018.00,A,30,30,2.7,0.54,1700,13.7,31,163,2010/04/12 00:00:00+00,44.39319,-67.97628,EJ
582067.0597,4916576.8664,304,EJ021.00,P,30,30,8.2,0.79,1700,85.5,31,163,2010/04/12 00:00:00+00,44.39783,-67.96948,EJ
582434.0863,4917030.3146,305,EJ022.00,P,30,30,2.7,0.44,138,10.5,31,163,2010/04/12 00:00:00+00,44.40187,-67.9648,EJ
581684.1123,4918216.2427,306,EJ023.00,CA,29,29,2.3,0.25,29,4.9,31,162,2007/02/12 00:00:00+00,44.41263,-67.97403,EJ
580988.2575,4921473.7133,307,EJ024.00,A,30,30,3.5,0.67,520,26.2,31,163,2010/05/18 00:00:00+00,44.44203,-67.98226,EJ
578836.706,4921101.8071,308,EJ024.30,CA,30,30,4.3,0.42,28,15.3,31,163,2008/07/22 00:00:00+00,44.43892,-68.00935,EJ
577395.4248,4924837.2299,309,EJ024.80,R,26,26,3.6,0.46,56,14.4,31,163,2011/12/20 00:00:00+00,44.4727,-68.0269,EJ
577310.0298,4925396.1235,310,EJ024.90,R,30,30,10.3,0.78,820,103.3,31,163,2010/05/18 00:00:00+00,44.47774,-68.02789,EJ
580291.4181,4924089.1212,311,EJ026.00,A,30,30,4.5,0.67,980,33.2,31,163,2010/04/12 00:00:00+00,44.46565,-67.99061,EJ
580883.3377,4925495.1338,312,EJ027.00,A,30,30,3.9,0.52,134,18.7,31,163,2010/04/12 00:00:00+00,44.47824,-67.98295,EJ
581871.5333,4928374.8715,313,EJ030.00,R,30,30,15.2,0.84,980,183.5,31,163,2011/05/23 00:00:00+00,44.50405,-67.97007,EJ
582102.1782,4927613.444,314,EJ030.50,R,30,30,6,0.66,120,42.4,31,163,2011/05/23 00:00:00+00,44.49717,-67.96729,EJ
582171.501,4927098.8368,315,EJ031.00,R,30,30,9.1,0.88,1700,124.7,31,163,2011/05/23 00:00:00+00,44.49253,-67.9665,EJ
582125.4342,4926653.8727,316,EJ031.50,R,30,30,5,0.68,440,37.9,31,163,2011/05/23 00:00:00+00,44.48853,-67.96715,EJ
581397.0183,4924934.9597,317,EJ032.00,A,30,30,3.7,0.46,64,14.7,31,163,2010/11/22 00:00:00+00,44.47314,-67.97658,EJ
583021.1638,4921271.573,318,EJ033.00,A,30,30,2.5,0.35,38,7.3,31,163,2010/04/12 00:00:00+00,44.43998,-67.95675,EJ
583454.5336,4919564.03,319,EJ034.00,A,30,30,2.2,0.26,24,4.9,31,163,2010/04/12 00:00:00+00,44.42456,-67.95158,EJ
585180.7839,4920947.2929,320,EK002.00,A,30,30,2.4,0.31,40,6.1,31,163,2010/04/12 00:00:00+00,44.43681,-67.92967,EK
584887.2443,4922459.9168,321,EK003.00,R,30,30,4,0.76,1700,38.1,31,163,2010/04/12 00:00:00+00,44.45046,-67.93311,EK
584873.7517,4925262.6963,322,EK003.80,R,30,30,6.3,0.68,142,47.9,31,163,2010/04/12 00:00:00+00,44.47569,-67.93282,EK
584633.7138,4925737.2822,323,EK004.00,R,30,30,13.9,0.76,760,132.1,31,163,2010/04/12 00:00:00+00,44.47999,-67.93576,EK
585423.0107,4924868.8291,324,EK005.00,R,30,30,6.9,0.67,460,50.7,31,163,2010/04/12 00:00:00+00,44.47208,-67.92598,EK
586555.5737,4927036.8678,325,EK006.00,R,30,30,7.2,0.6,88,43.5,31,163,2010/04/12 00:00:00+00,44.49146,-67.91138,EK
586645.0408,4925514.9148,326,EK006.50,A,30,30,3.3,0.45,132,12.7,31,163,2010/03/23 00:00:00+00,44.47775,-67.91051,EK
587013.1344,4923923.362,327,EK007.00,A,30,30,2.4,0.21,11,4.5,31,163,2010/03/23 00:00:00+00,44.46338,-67.90615,EK
588152.5186,4921804.5178,328,EK008.00,A,30,30,4.8,0.53,340,23.5,31,163,2010/03/23 00:00:00+00,44.44417,-67.89219,EK
586677.1503,4921012.5874,329,EK008.50,A,30,30,2.3,0.22,22,4.5,31,163,2010/03/23 00:00:00+00,44.43722,-67.91086,EK
586580.3922,4919249.3139,330,EK008.90,P,30,30,2.7,0.41,80,9.4,31,163,2010/05/18 00:00:00+00,44.42136,-67.91237,EK
588427.7502,4921639.3823,331,EL001.00,A,30,30,3.6,0.55,98,18.6,31,163,2010/05/18 00:00:00+00,44.44265,-67.88876,EL
588833.0327,4922676.9967,332,EL004.00,R,30,30,4.4,0.72,440,38.3,31,163,2010/05/18 00:00:00+00,44.45194,-67.88349,EL
589302.1852,4923051.1512,333,EL006.00,A,30,30,2.7,0.33,28,7.1,31,163,2010/05/18 00:00:00+00,44.45525,-67.87753,EL
588592.4586,4924915.672,334,EL007.00,A,30,30,2.8,0.35,36,8,31,163,2010/05/18 00:00:00+00,44.47212,-67.88613,EL
589639.4437,4924793.3663,335,EL008.00,A,30,30,3,0.37,60,8.9,31,163,2010/05/18 00:00:00+00,44.47089,-67.87299,EL
589602.0463,4926237.1332,336,EL009.80,R,30,30,2.7,0.24,12,5.6,31,163,2011/06/28 00:00:00+00,44.48389,-67.87321,EL
589388.1824,4926173.085,337,EL010.00,R,30,30,3.2,0.35,27,9.3,31,163,2011/06/28 00:00:00+00,44.48334,-67.87591,EL
589823.2258,4925425.8311,338,EL011.00,A,30,30,4.1,0.64,420,27.5,31,163,2010/05/18 00:00:00+00,44.47656,-67.87057,EL
590198.7185,4925537.6834,339,EL013.00,A,30,30,4.2,0.57,480,22.7,31,163,2010/05/18 00:00:00+00,44.47752,-67.86583,EL
590983.0212,4927299.5372,340,EL014.00,A,30,30,4.3,0.59,560,24.5,31,163,2010/04/26 00:00:00+00,44.49328,-67.85566,EL
591101.33,4928333.3114,341,EL015.00,A,30,30,6.4,0.55,152,33.5,31,163,2010/05/18 00:00:00+00,44.50257,-67.85399,EL
591197.5939,4928782.3947,342,EL017.80,A,30,30,3.2,0.31,12,8,31,163,2011/06/28 00:00:00+00,44.5066,-67.8527,EL
590982.6282,4928690.5006,343,EL018.00,P,30,30,7.6,0.7,480,60.3,31,163,2011/06/28 00:00:00+00,44.5058,-67.85542,EL
590861.4795,4929507.6112,344,EL020.00,P,30,30,4.5,0.51,160,20.6,31,163,2010/05/18 00:00:00+00,44.51317,-67.8568,EL
590480.6755,4930307.7688,345,EL021.00,P,30,30,4.2,0.49,44,18.4,31,163,2010/05/18 00:00:00+00,44.52042,-67.86145,EL
589964.0961,4930990.5203,346,EL023.00,P,30,30,7.3,0.72,720,62.3,31,163,2010/05/18 00:00:00+00,44.52663,-67.86783,EL
590808.7487,4931117.825,347,EL033.00,P,30,30,4.2,0.57,560,22.5,31,163,2010/05/18 00:00:00+00,44.52767,-67.85718,EL
590929.7329,4931218.3979,348,EL034.00,P,30,30,5.3,0.65,940,37,31,163,2010/05/18 00:00:00+00,44.52856,-67.85564,EL
591662.4161,4932574.1334,349,EL035.00,P,30,30,5.3,0.63,142,34.5,31,163,2010/05/18 00:00:00+00,44.54067,-67.84618,EL
592357.466,4934988.2257,350,EL036.00,CA,30,30,2.6,0.39,72,8.4,31,163,2007/04/23 00:00:00+00,44.56231,-67.837,EL
593646.8228,4933983.4689,351,EL037.00,CA,30,30,2,0.08,4,2.6,31,163,2007/04/09 00:00:00+00,44.5531,-67.82095,EL
592773.661,4935766.3264,352,EL039.00,A,30,30,4,0.56,120,21.3,31,163,2010/03/24 00:00:00+00,44.56926,-67.83162,EL
592902.0435,4937613.5741,353,EL040.50,A,30,30,4.2,0.55,134,21.5,31,163,2010/05/17 00:00:00+00,44.58587,-67.82967,EL
593627.1418,4937435.1384,354,EL041.50,R,30,30,5,0.59,150,29.4,31,163,2010/03/29 00:00:00+00,44.58417,-67.82057,EL
593763.2339,4936919.3675,355,EL041.70,A,30,30,3.9,0.46,70,15.8,31,163,2010/03/29 00:00:00+00,44.57951,-67.81895,EL
595369.0991,4938573.8068,356,EL043.10,P,30,30,5.3,0.61,144,32.7,31,163,2010/03/29 00:00:00+00,44.59419,-67.79842,EL
596223.8486,4939285.2967,357,EL045.00,P,30,30,6.5,0.58,240,36.9,31,163,2010/05/17 00:00:00+00,44.60048,-67.78752,EL
596581.9373,4937948.4858,358,EL046.00,A,30,30,7.7,0.73,1700,68.8,31,163,2010/03/24 00:00:00+00,44.5884,-67.78326,EL
596624.0184,4934006.031,359,EL047.00,A,30,30,5.3,0.67,320,38.9,31,163,2010/03/29 00:00:00+00,44.55291,-67.78347,EL
596700.7197,4933550.538,360,EM001.00,A,30,30,4.8,0.83,1700,55.9,31,163,2010/05/17 00:00:00+00,44.5488,-67.78259,EM
597720.8215,4934817.9711,361,EM003.00,CA,25,25,2.6,0.36,56,7.8,31,163,2007/02/20 00:00:00+00,44.56007,-67.76951,EM
597937.8357,4936016.7312,362,EM005.00,A,30,30,3.6,0.65,580,25.2,31,163,2010/03/29 00:00:00+00,44.57083,-67.76655,EM
598324.5194,4937435.842,363,EM006.00,A,30,30,4.4,0.64,1700,29.3,31,163,2010/05/17 00:00:00+00,44.58355,-67.76141,EM
598940.4449,4938595.1623,364,EM007.00,R,30,30,5.7,0.68,1700,44,31,163,2010/03/29 00:00:00+00,44.5939,-67.75343,EM
600063.9054,4939359.0583,365,EM010.00,P,30,30,10.4,0.7,1700,83.9,31,163,2010/05/17 00:00:00+00,44.60062,-67.73913,EM
600002.9242,4937395.9796,366,EM011.00,R,30,30,12.1,0.88,1700,164.7,31,163,2010/03/24 00:00:00+00,44.58296,-67.74028,EM
600098.1975,4931014.4375,367,EM012.80,A,30,30,4.3,0.62,440,27.4,31,163,2010/05/17 00:00:00+00,44.52551,-67.74032,EM
600971.9156,4930745.7608,368,EM013.00,R,30,30,11,0.95,1700,185.6,31,163,2010/05/17 00:00:00+00,44.52297,-67.72938,EM
600633.0832,4930554.9543,369,EM013.50,R,30,30,7.9,0.79,1220,83.9,31,163,2010/05/17 00:00:00+00,44.5213,-67.73368,EM
600038.3324,4929431.3827,370,EM014.00,A,30,30,4.5,0.66,320,32.9,31,163,2010/03/24 00:00:00+00,44.51127,-67.74138,EM
600769.5777,4928724.9488,371,EN000.50,A,30,30,2.9,0.5,620,13.3,31,163,2010/03/24 00:00:00+00,44.50481,-67.73232,EN
601880.7836,4929812.2274,372,EN001.00,A,30,30,4.6,0.61,300,28.1,31,163,2010/03/24 00:00:00+00,44.51444,-67.71813,EN
601358.6238,4928427.4623,373,EN001.60,A,30,30,2.5,0.41,260,8.8,31,163,2010/03/24 00:00:00+00,44.50205,-67.72497,EN
602620.7732,4930474.9606,374,EN003.00,A,30,30,3.3,0.53,500,15.8,31,163,2010/03/29 00:00:00+00,44.5203,-67.70869,EN
603486.7415,4931950.8712,375,EN004.00,A,30,30,2.3,0.24,16,4.9,31,163,2010/03/24 00:00:00+00,44.53346,-67.6975,EN
603506.1281,4932578.9351,376,EN005.00,A,30,30,5.2,0.69,780,40.5,31,163,2010/03/29 00:00:00+00,44.53911,-67.69713,EN
