X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Lat_DD,Long_DD,Grow_Area,GlobalID
648247.1611,4994890.3443,1305,EU026.00,A,30,30,2.5,0.24,12,5.2,31,163,45.0919400003114,-67.1160399999003,EU,edbe4eb0-65a9-4c7f-88b6-a86296691208
356129.8262,4773096.6374,1330,WA015.00,R,30,30,3.1,0.34,25,8.6,31,163,43.0969400002059,-70.7678599996547,WA,c09c99f9-db6f-49c2-be1f-3b3ce8f65e7f
355749.3668,4773740.1832,1331,WA016.00,R,30,30,4,0.49,74,17.7,31,163,43.1026600001524,-70.7726999995337,WA,24d1f93d-e889-4a67-85ef-69e52533e647
360182.0933,4771433.6555,1332,WA024.00,P,30,30,3.2,0.43,132,11.7,31,163,43.0827299995735,-70.7176699998365,WA,3c7274ff-c169-43d9-a531-30b51eca3436
358997.5101,4774757.7252,1333,WA028.00,P,30,30,5.2,0.53,96,25,31,163,43.1124300001335,-70.733059999476,WA,ad695ab6-cecb-4e65-94b2-db68f610a20e
358767.589,4774306.9672,1334,WA029.10,P,30,30,17.8,0.85,1700,219.2,31,163,43.1083299998005,-70.7357700003685,WA,1754c573-b313-49ec-b04c-0353731bae22
359383.9795,4774157.5758,1336,WA031.00,P,30,30,3.9,0.48,72,16.3,31,163,43.1070999998755,-70.7281600005968,WA,683bba34-c966-459d-96d5-a56555122328
359726.7183,4772931.7437,1338,WA033.00,P,30,30,4.6,0.43,66,16.8,31,163,43.096130000099,-70.7236400003647,WA,e18529de-bfd9-4295-b7ad-155f746099c0
360186.7234,4771937.9546,1341,WA035.00,P,30,30,4.5,0.47,136,18.3,31,163,43.0872700001644,-70.7177400004089,WA,39a6ee58-27b0-4c2b-8f19-adc73aead52c
360683.3113,4771652.2725,1342,WA036.00,P,30,30,3.8,0.47,76,15.7,31,163,43.0847900004414,-70.711570000349,WA,3b5d94c9-c1e6-4747-a54b-a3a6c4cb5b3c
362027.614,4771443.875,1343,WA038.00,P,30,30,3.5,0.34,22,9.8,31,163,43.0831600001836,-70.695009999512,WA,ba361eb9-6439-41bf-bc78-1989a4268787
362111.5283,4769671.2709,1346,WA043.00,P,30,30,2.6,0.28,16,6,31,163,43.0672200003069,-70.6935400002327,WA,9abe8456-5560-411d-b117-a9fc7e1f394c
364813.4144,4773045.6985,1348,WB005.00,A,30,30,2.7,0.38,80,8.7,31,163,43.0980799995847,-70.6611899997462,WB,738e31e4-8d1f-471c-926d-1b1be333b419
362302.704,4777885.3974,1353,WB020.00,P,30,30,6.9,0.62,132,43.6,31,163,43.1411899995604,-70.6932299995121,WB,d5422f87-f7f8-4b18-a1cd-e885e7044597
363705.9353,4777958.2772,1354,WB021.00,P,30,30,5.2,0.52,140,24.6,31,163,43.1421000002577,-70.6759999998476,WB,7a578ce3-975b-4a7b-83e9-325f81805b13
364959.6256,4777343.3792,1355,WB023.00,CA,30,30,2.1,0.14,8,3.3,31,163,43.136789999811,-70.6604400005535,WB,8051471f-e4e5-48f4-809f-b9b41eb388d4
365624.2725,4776060.3979,1357,WB026.00,CA,30,30,4.9,0.47,74,19.8,31,163,43.1253600001543,-70.6519600001959,WB,e2f325f6-001e-488e-884a-32a269322382
365993.7355,4776185.3291,1358,WB026.50,CA,30,30,2.5,0.52,1320,11.8,31,163,43.1265500003244,-70.647450000182,WB,355f0e63-343a-436c-8bbd-368a045faa50
366443.9118,4776858.6254,1359,WB027.00,CA,30,30,2.4,0.27,26,5.5,31,163,43.1326899997562,-70.6420800002509,WB,ca0570dc-877f-4d25-badd-9f658348be35
366705.6801,4776846.8341,1360,WB029.00,P,30,30,2.8,0.32,38,7.2,31,163,43.1326300001995,-70.6388599997096,WB,cee5faeb-2725-48b1-bafe-3a028aa876c3
370348.5466,4789901.3352,1369,WD007.00,CA,30,30,5.2,0.52,100,24.2,31,163,43.2507699997515,-70.5971499997044,WD,c3b16feb-2014-4512-b63b-e08638c4c0fa
370483.9513,4790273.1444,1371,WD007.50,CA,30,30,4.7,0.58,120,26.4,31,163,43.2541399996914,-70.5955700001661,WD,fc4ee32f-527d-4984-927a-9c4d6ef9d16f
370548.178,4790872.9505,1372,WD008.00,P,30,30,9.4,0.77,960,92.3,31,163,43.2595500003874,-70.5949199998372,WD,6244b06e-9496-40bb-890f-c01b5cdd0d0e
370855.8724,4791254.8123,1373,WD009.00,CA,30,30,4.8,0.5,48,21.4,31,163,43.2630400001352,-70.591220000298,WD,3bc299d5-86a1-42b1-b3c2-3ceb8b620c20
371043.5683,4791646.7441,1375,WD009.50,P,30,30,10.7,0.67,200,79.2,31,163,43.2665999997901,-70.5889999996697,WD,8dcc79b3-e8e9-4eae-b7aa-ba41019f2986
370655.3648,4789851.0419,1376,WD010.00,P,30,30,3.2,0.38,26,10.2,31,163,43.2503700000766,-70.5933599997496,WD,c71d49c6-7375-4760-8a53-589c02a06486
372120.3538,4795790.2337,1382,WD014.00,CA,30,30,2.6,0.32,28,6.9,31,163,43.3040799999943,-70.5767000002045,WD,eab8205b-7277-4bfb-8b6a-acdc8893cd94
372759.3398,4796245.9146,1383,WD016.00,CA,30,30,2.7,0.31,29,6.8,31,163,43.308290000337,-70.5689300001279,WD,a060c48e-9c11-42aa-9ac1-b5de0f301ff5
373074.441,4797690.9152,1386,WD018.50,R,30,30,3.6,0.49,46,15.9,31,163,43.3213499995536,-70.5653800001694,WD,302f7fee-a60a-49ae-807b-ffe141059b92
452535.1029,4857783.7048,1388,WQ012.00,P,30,30,3,0.4,76,10.3,31,163,43.8716200000484,-69.5907499994849,WQ,890386ad-feb6-488a-9a50-6b3968951d22
452673.4969,4858712.3837,1389,WQ012.50,P,30,30,2.4,0.39,88,7.7,31,163,43.8799900001443,-69.5891100001548,WQ,9b3c0500-c1f6-4c8d-9df4-71c851eec69b
452161.272,4862993.4309,1392,WQ015.00,A,30,30,3.6,0.4,42,11.8,31,163,43.918500000158,-69.5958700005879,WQ,88a6409a-6724-4a43-8885-45f43176ed93
452877.8002,4866769.2044,1395,WQ017.00,A,30,30,2.6,0.36,116,7.7,31,163,43.9525399999034,-69.587280000388,WQ,f3dff610-8c85-48b5-a7f8-a77c1be91648
453949.096,4869661.7779,1396,WQ018.00,A,30,30,2.8,0.38,54,8.8,31,163,43.9786499996814,-69.5741799995784,WQ,3889cc3e-6dd4-4222-9c7b-15fef5530c3c
455615.6526,4871434.2183,1397,WQ020.00,A,30,30,2.8,0.35,33,7.9,31,163,43.9947099995959,-69.5535499998329,WQ,db32bce8-4c3a-4865-b83b-380a7f3103ca
455983.5787,4871777.196,1398,WQ021.00,A,30,30,2.4,0.23,22,4.8,31,163,43.9978200000947,-69.5489899996842,WQ,c5c6b426-6b67-4f70-8096-0dfa8de62daa
455879.1643,4873071.8923,1399,WQ022.00,A,30,30,3.4,0.44,48,12.7,31,163,44.0094700003911,-69.5503999997905,WQ,1465fb5e-786e-443f-8d92-bbd4cc24e78c
456103.7793,4874181.1285,1400,WQ023.00,A,30,30,3.8,0.42,70,13.2,31,163,44.0194699998382,-69.5476899996476,WQ,ea52dc85-f9f0-4112-ba22-d64178b6ff5c
456861.5223,4875578.9931,1401,WQ024.00,A,30,30,3.7,0.45,124,14.2,31,163,44.0320999999437,-69.5383500003451,WQ,dc9925ed-8220-4876-8961-31ac1f05ad65
458493.6512,4877203.5316,1407,WQ031.50,CA,30,30,3,0.36,58,9.1,31,163,44.046819999702,-69.518110000401,WQ,f144088b-fc57-4abb-81f5-b7fec6d03a99
458882.6015,4876881.2071,1408,WQ032.00,CA,30,30,4.7,0.54,112,24,31,163,44.0439400003453,-69.5132300004415,WQ,d26f9793-fd9e-473e-97b1-4f8f1ded9a65
457283.2843,4875618.4599,1409,WQ034.00,P,30,30,2.4,0.21,11,4.6,31,163,44.0324800001093,-69.5330900003179,WQ,48648078-9817-4ab5-96ba-1cf268d46858
456600.9003,4874086.765,1414,WQ039.00,P,30,30,4.9,0.51,118,22.2,31,163,44.018650000164,-69.5414800003922,WQ,d1fa8e71-910c-43d1-b588-2bccda6d1e01
456788.304,4874063.3223,1415,WQ040.00,CA,30,30,3.8,0.57,420,20.6,31,163,44.0184500002183,-69.5391400002471,WQ,619def7d-566a-4f91-a829-c41ee94b49c4
457067.2595,4874190.3488,1416,WQ041.00,CA,30,30,6.3,0.72,1260,53.7,31,163,44.0196099999554,-69.5356699994793,WQ,fa09d2ec-3f64-4700-849f-aa62d9bdfa91
456798.1004,4873600.0836,1417,WQ042.00,A,30,30,4.7,0.66,680,34.1,31,163,44.014279999575,-69.5389799998712,WQ,1e4ef45e-87b6-4325-b5d1-4c77677afbbd
456826.4411,4873521.0366,1418,WQ043.00,A,30,30,3.1,0.36,25,9.1,31,163,44.0135699996514,-69.5386199997558,WQ,a2fc8113-929c-4a3b-8a7c-8b535d4986de
456683.025,4871573.7574,1419,WQ044.00,A,30,30,3,0.36,46,8.8,31,163,43.9960299999561,-69.5402500004112,WQ,2543d2d4-9c86-45c9-b5f3-7af3110ff365
456565.9472,4871327.9439,1420,WQ045.00,A,30,30,2.5,0.27,20,5.6,31,163,43.9938099996177,-69.5416899996939,WQ,5cf0b23e-0129-4e75-bf8e-58837b8086ac
455181.0611,4869423.399,1422,WQ046.50,A,30,30,2.2,0.17,14,3.7,31,163,43.9765799995929,-69.558799999833,WQ,800d0f6c-922b-42bc-a50f-032655615709
454793.1848,4868650.7501,1423,WQ047.00,A,30,30,2.5,0.28,22,5.7,31,163,43.9696000001333,-69.5635699998489,WQ,f6399618-98ec-429c-89e5-992e846149f1
454569.3152,4867356.0664,1424,WQ048.00,A,30,30,2.3,0.31,74,5.9,31,163,43.9579300003631,-69.5662499999425,WQ,3df20c3c-5d22-489b-a080-f533fe3ca4e1
453355.3402,4864845.382,1425,WQ049.00,A,30,30,1.9,0.05,4,2.3,31,163,43.9352500004283,-69.5811599995624,WQ,7a06943a-750b-4559-83f7-2d869b8d8476
454144.1701,4864355.6031,1427,WQ051.00,A,30,30,1.9,0.09,6,2.5,31,163,43.930890000176,-69.5712900002973,WQ,32f302d3-9696-4b26-b027-84f51f2fa809
454493.0735,4864315.4341,1428,WQ052.00,R,30,30,4.7,0.63,640,31.1,31,163,43.9305499997454,-69.5669399999733,WQ,3e7322e9-1aca-4a6f-9690-f8ccca9c97df
454500.4238,4859533.7572,1430,WQ054.00,A,30,30,3.9,0.57,142,21.5,31,163,43.8875000002608,-69.5664399993927,WQ,b908c3e5-4c86-4269-9fd1-40f8fc21f9d8
454360.8999,4858167.4315,1431,WQ055.00,A,30,30,4,0.52,128,19,31,163,43.8751900000627,-69.5680599994914,WQ,d73f317b-8c41-45d5-a670-8818899b0500
454241.2284,4857707.311,1433,WQ057.00,A,30,30,3,0.48,320,12.6,31,163,43.8710399996094,-69.569509999702,WQ,e2080a29-7e09-4878-98cf-c2efa32431a6
454616.4389,4856761.7474,1434,WQ058.00,P,30,30,2.6,0.27,24,5.8,31,163,43.8625499997659,-69.5647599999088,WQ,a0b843a8-3f31-4666-8ee6-1e8c0bbaa7fd
455484.2508,4857105.7482,1436,WR006.00,P,30,30,2.4,0.36,130,7.1,31,163,43.865699999972,-69.5539900003824,WR,233f7070-c190-4916-9a08-03c5c1224b6b
455511.1545,4858602.7984,1438,WR008.00,P,30,30,2.8,0.37,44,8.5,31,163,43.879180000146,-69.5537800004043,WR,f97ab6b4-0968-43f6-9972-4c72258b7475
455314.1778,4859417.1589,1441,WR010.50,A,30,30,3.1,0.55,840,16.4,31,163,43.8865000000229,-69.556299999766,WR,b6b2075f-c1be-491e-837f-55d5e5389ff3
456259.4389,4861697.8116,1443,WR012.00,A,30,30,3.5,0.55,360,18,31,163,43.9070899996829,-69.5447199998834,WR,9f8f92b0-cce6-4e7f-b9b0-aa61265e1dac
456436.1355,4863291.6302,1444,WR013.00,CA,30,30,3.4,0.54,520,17.3,31,163,43.921450000368,-69.5426500005174,WR,934a3819-fb57-4730-a3e2-38937bd98df7
457390.3788,4862491.272,1445,WR014.00,CA,30,30,3,0.66,1700,21.7,31,163,43.9142999996056,-69.530699999699,WR,60d4f526-5f78-4763-b285-20ac4e9518b4
458344.9118,4859013.1483,1449,WR022.00,CA,30,30,2,0.12,8,2.9,31,163,43.8830399997257,-69.5185400006185,WR,5ccd473e-6df5-4947-993c-3cfb7c3ae47d
458577.2431,4861098.704,1452,WR025.00,CA,30,30,4.7,0.5,58,20.9,31,163,43.901830000127,-69.5158099995777,WR,bc8b5666-cb76-4006-887c-b1d078894940
458779.8509,4860747.5707,1456,WR027.30,CA,30,30,3.5,0.39,36,11.4,31,163,43.8986799995593,-69.5132600005829,WR,da324571-dfef-4c20-9a92-c4585ac3e1bb
465305.3831,4871035.303,1469,WS017.00,A,30,30,2.7,0.36,46,8,31,163,43.991640000236,-69.4326799997624,WS,ce248031-90a6-4301-b04c-295b3f369b05
466050.0733,4871923.337,1470,WS018.00,R,30,30,7.2,0.62,180,45.3,31,163,43.9996699999095,-69.4234500004962,WS,63f34cc6-8063-42e3-beca-2abdea154212
465976.2732,4870513.1182,1471,WS019.00,A,30,30,2.9,0.38,106,9.1,31,163,43.9869700000849,-69.4242800000795,WS,d90971aa-9747-4930-b825-4accfeb64904
466398.9351,4869573.5235,1472,WS019.80,A,30,30,1.9,0.05,4,2.3,31,163,43.9785299998665,-69.4189499998792,WS,321664f1-a152-40f8-86c6-69fbedd17b6f
466742.4742,4870263.7564,1474,WS021.00,A,30,30,2,0.11,6,2.9,31,163,43.9847599998814,-69.414710000437,WS,3d77dca7-c9c7-4174-ad96-c5200c9d15cf
467275.9956,4871117.4488,1475,WS022.00,A,30,30,2.7,0.4,100,9,31,163,43.992469999574,-69.4081099999081,WS,636d82e8-a5c8-42bf-8884-c94540e3ae35
467852.1209,4871692.1898,1477,WS024.00,A,30,30,2.2,0.23,15,4.5,31,163,43.9976699995768,-69.4009600005143,WS,9d69805f-56c4-4fd1-a501-3e5ad03c3ae8
468573.9027,4873920.1279,1479,WS024.80,A,30,30,4,0.7,1700,31.9,31,163,44.0177599995875,-69.3920899996239,WS,5fe89b19-5167-48dc-b0d2-d759af2c5f28
466992.1671,4874495.4121,1480,WS025.00,A,30,30,5.5,0.49,62,24.1,31,163,44.0228700002359,-69.4118600004184,WS,4474468b-441b-46ba-afaf-a3b894c4087a
467052.8764,4875419.2214,1481,WS026.00,R,30,30,5.3,0.64,140,35.6,31,163,44.0311900002686,-69.4111599994429,WS,9d0a64d4-9f3b-4b7c-9640-f7f08588a3ce
467450.2181,4875719.3652,1483,WS027.00,A,30,30,4,0.53,142,19.3,31,163,44.0339100000824,-69.4062199995849,WS,268edc7b-5be9-4dc9-b8db-75906c796193
467320.3253,4876836.2739,1484,WS028.00,R,30,30,5.9,0.59,94,33.7,31,163,44.0439599997111,-69.4079099996273,WS,daf01ca4-a72e-4f88-a0f1-60648ab2dff0
468265.4246,4875610.9912,1487,WS030.00,A,30,30,3.3,0.58,1700,18.7,31,163,44.0329699999511,-69.3960400001014,WS,ce568108-bda1-4cde-a51f-60b423a10716
468541.4043,4876857.0002,1488,WS031.00,A,30,30,3.8,0.54,320,19.1,31,163,44.0442000002687,-69.3926699994885,WS,cf37972b-6c7e-4507-8510-4d3682a4acd6
469323.4032,4877215.4126,1489,WS032.00,A,30,30,3.9,0.49,96,17,31,163,44.0474600002182,-69.3829300003338,WS,1f286952-de7c-4abf-a872-93262b04a431
469235.5529,4875554.1981,1491,WS034.00,A,30,30,2.8,0.43,92,10.3,31,163,44.0325000002104,-69.3839300004593,WS,af4040e9-3a48-45ba-92dd-8a186cd1c676
469757.7692,4875500.6939,1492,WS035.00,A,30,30,2,0.12,6,3,31,163,44.0320400003662,-69.3774099999829,WS,dd470d3c-0978-48c6-adef-4935ae48bc18
470316.981,4876366.731,1493,WS036.00,A,30,30,2.7,0.33,40,7.4,31,163,44.0398599995529,-69.3704800003896,WS,c6e5322f-c4e1-491e-a57f-a323760b71ac
470158.8291,4878070.1634,1494,WS037.00,A,30,30,2.7,0.35,35,8,31,163,44.0551899996383,-69.3725499998497,WS,a83dc691-2f89-40a3-978b-8b8b2d326a39
469506.7174,4879091.669,1495,WS038.00,R,30,30,2.5,0.31,25,6.3,31,163,44.0643599996951,-69.3807500001224,WS,2eab1582-8dca-419d-b246-48ba211fa809
468903.4338,4879216.6636,1496,WS038.50,CA,40,40,4,0.5,160,18.2,31,163,44.0654600001929,-69.3882900005656,WS,4eccd401-7655-4067-812e-ec321c93d50e
468485.3744,4879216.4258,1497,WS039.00,CA,40,40,4.5,0.53,122,21.9,31,163,44.0654399997474,-69.3935100006212,WS,860299d1-1579-4a88-9334-3201fb954e7b
468478.4337,4879775.1499,1498,WS040.00,CA,40,40,5.5,0.48,90,23,31,163,44.0704700001489,-69.3936299997531,WS,acdfbc36-cf25-48e1-a269-560eeafe7376
469026.9993,4880630.0255,1499,WS041.00,P,30,30,4.7,0.57,240,25.9,31,163,44.0781899998693,-69.3868299994422,WS,32abd053-852e-4359-9dab-75521e90306f
469783.9831,4882271.4882,1503,WS043.90,P,30,30,26.2,0.71,1700,218.6,31,163,44.0929999996025,-69.3774699993907,WS,7abe00b2-1f14-4eee-a9a1-4e6c9b0ae93f
469512.3438,4880135.7161,1506,WS047.30,CA,40,40,3.3,0.41,76,11.5,31,163,44.0737600001244,-69.3807400004005,WS,2d6c6399-4481-41d7-9da8-93db71dd62b2
470792.445,4878978.1129,1508,WS048.00,A,30,30,2.8,0.35,50,8,31,163,44.0633899996805,-69.3646899994897,WS,ccbc7b71-31ec-4539-93e9-c68c9ab69917
471121.3401,4878549.0411,1509,WS048.40,A,30,30,2.9,0.36,60,8.6,31,163,44.059539999928,-69.3605600002054,WS,8835095f-a3a0-41ab-9c28-41cba972de25
419876.304,4857555.3003,1511,WJ032.50,A,30,30,4.1,0.5,80,18.6,31,163,43.8667400003236,-69.9971399996631,WJ,32b7bb90-15ab-41a9-995c-b3c43289adf5
420754.6244,4857549.2078,1513,WJ033.20,CA,30,30,4,0.4,80,14.6,31,163,43.8667800002909,-69.9862100000324,WJ,a3363a66-771b-46e6-b0b4-d2ee9621cf80
420433.0002,4856998.7543,1516,WJ034.00,A,30,30,3,0.35,48,8.7,31,163,43.8617900002149,-69.990129999929,WJ,7d3dc1bd-aa58-4a7e-ba97-02676766f54e
419641.2859,4855665.3022,1517,WJ035.00,A,30,30,3,0.43,50,11.1,31,163,43.8496999999894,-69.9997799993904,WJ,aa44e325-766c-49d5-b124-7bd68cfb8826
417492.3857,4853000.1006,1519,WJ038.00,A,30,30,2.2,0.21,12.7,4.1,31,163,43.8254699996829,-70.0261000001165,WJ,ee30f2ca-9db5-4c1a-ad57-62d8eb8226b2
417983.6219,4853054.0105,1527,WJ046.00,A,30,30,2.7,0.39,96,8.6,31,163,43.8260100000718,-70.0199999999436,WJ,9bd64c6f-7294-4736-b7f2-086eca9f4a55
418714.8665,4853795.9481,1528,WJ047.00,CA,30,30,2.2,0.25,36,4.7,31,163,43.8327699996606,-70.011019999833,WJ,231ac04e-6de2-447b-95c8-c2b8a1907e5d
419892.2991,4854814.7195,1529,WJ048.00,A,30,30,3.5,0.43,62,12.7,31,163,43.842070000121,-69.9965300001986,WJ,d01595af-4e4b-46cc-8936-0497b5e83354
420840.132,4856091.9096,1530,WJ048.50,A,30,30,4,0.53,94,19.4,31,163,43.8536699998858,-69.9849300000736,WJ,e006590b-abe3-4bc5-9cbe-93d712b42723
421763.5786,4855874.364,1532,WJ049.00,A,30,30,2.5,0.27,16,5.6,31,163,43.8518099995745,-69.9734099999848,WJ,09d96e43-f990-4179-9136-aba55420edb6
422770.3194,4856248.0394,1534,WJ049.50,A,30,30,2.9,0.35,74,8.4,31,163,43.8552799998492,-69.960939999693,WJ,58486bc4-2189-41ce-936b-e39194548fa4
423473.7673,4856258.7855,1536,WJ050.50,A,30,30,2.9,0.37,44,8.9,31,163,43.8554500002058,-69.9521899998931,WJ,64de1ea8-da87-4aa5-be50-9ead4e651c7a
423007.3075,4855334.4299,1537,WJ051.00,A,30,30,3.7,0.47,88,15.1,31,163,43.8470799997582,-69.9578599995821,WJ,6dee6f11-03c4-4a50-a7f3-1a46edcbde43
421485.7918,4852498.5626,1540,WJ055.00,A,30,30,2.3,0.22,12,4.4,31,163,43.8213900001591,-69.9763699997161,WJ,1f7b4086-619e-4a2a-a9ac-b36684be68e3
420087.255,4851031.1719,1541,WJ056.00,A,30,30,2.6,0.35,40,7.6,31,163,43.8080299996609,-69.9935399997039,WJ,ee9807c0-682f-4793-ab1e-cac0cf62aef1
419108.662,4848614.7619,1542,WJ057.00,P,30,30,2.6,0.35,46,7.6,31,163,43.7861700001136,-70.0053399995904,WJ,6901e5de-c9b2-4b0e-910e-20b99a5ae98c
418153.1231,4847672.247,1544,WJ058.00,P,30,30,8.2,0.75,400,75.6,31,163,43.7775800001401,-70.0170699999464,WJ,df7e54be-7748-405f-9c8e-0e7467b2d656
417995.5092,4846702.2263,1545,WJ059.00,A,30,30,2.3,0.24,20,4.8,31,163,43.7688300001275,-70.0188799999116,WJ,e8935046-e1c4-4df3-9224-63558c632d3f
416777.5205,4845343.2465,1546,WJ060.00,A,30,30,2.9,0.44,134,11,31,163,43.7564599999876,-70.03380000028,WJ,55ad8fbb-48d7-4d61-9b97-ec6599b16d92
416174.5039,4843487.9668,1548,WJ062.00,CA,30,30,2.1,0.13,8,3.1,31,163,43.7396900003812,-70.0410000002826,WJ,b1bad3f1-e5f9-46ad-98cd-75e4ca81c455
416819.3256,4844305.2279,1549,WJ063.00,CA,30,30,1.9,0,2,1.9,31,163,43.7471199997635,-70.0331199993992,WJ,d474f0b4-99ed-4be3-8850-a0ed31aadd96
417013.4152,4845148.1365,1550,WJ064.00,CA,30,30,3.2,0.53,320,15.7,31,163,43.754729999796,-70.0308400001078,WJ,6498a807-3e74-4987-99b5-fbd9c08d7dc2
417755.4323,4845968.7177,1551,WJ065.00,CA,30,30,2.6,0.39,124,8.5,31,163,43.7622000001206,-70.021750000113,WJ,0f07f614-c5ec-4979-8b7b-ff57dc910247
417752.4664,4845597.7443,1552,WJ066.00,CA,30,30,2.4,0.29,48,5.8,31,163,43.7588599996581,-70.0217300004353,WJ,bfeeb2f5-5a90-4d1e-970e-bad193af36f8
417489.799,4844540.1678,1553,WJ067.00,A,30,30,4.1,0.58,180,23.3,31,163,43.7493100001556,-70.0248299995537,WJ,6dca1c85-5327-43e3-910d-53a25aa2ac97
418160.4564,4844728.5178,1556,WJ068.50,R,30,30,3,0.29,14,7.1,31,163,43.7510799997579,-70.0165300005957,WJ,fd80771e-2376-41a7-b1bc-e0483b375c01
418117.5682,4843661.5618,1557,WJ070.00,A,30,30,2.7,0.32,24,7.2,31,163,43.7414700000011,-70.0168999998093,WJ,7a920da3-61a8-4382-8b99-cd9369fad486
419307.9334,4844333.5326,1561,WK002.00,A,30,30,3.5,0.66,1360,25,31,163,43.7476500000646,-70.0022200004612,WK,8bfec21d-099a-40d0-89f8-fcf6898ac7e4
419642.2427,4845480.2843,1562,WK004.00,A,30,30,2.3,0.26,40,5.1,31,163,43.7580100000853,-69.9982399997888,WK,90766be3-3019-41ca-8c5c-b517b08021db
418818.3573,4845525.8095,1564,WK005.50,A,30,30,2.4,0.27,36,5.5,31,163,43.758330000188,-70.0084800003421,WK,5e23de15-ca36-4b9a-8acc-7d5be53c5982
420158.2766,4847291.3529,1567,WK007.00,A,30,30,2.2,0.2,18,4.1,31,163,43.7743699995867,-69.992099999988,WK,7c069f71-be9a-4cfa-983e-8c8680b950b6
420671.0934,4848719.2717,1568,WK007.10,P,30,30,7.3,0.75,560,68.6,31,163,43.7872800003984,-69.9859399999099,WK,dc81d9d0-54de-4448-b7c1-8523059c18bd
421489.0741,4849298.3039,1569,WK008.00,R,30,30,3.2,0.39,44,10.5,31,163,43.7925800000683,-69.9758599998084,WK,acf6b9be-4ba3-44c0-b724-2e65d5052715
421531.5493,4850854.0343,1570,WK009.00,A,30,30,3.5,0.46,94,13.9,31,163,43.806589999908,-69.9755599998471,WK,cf1e2646-7d24-4587-ab6a-3fb47414033e
421803.1264,4850141.0376,1571,WK010.00,A,30,30,3.6,0.52,64,17.1,31,163,43.8002000002108,-69.9720800000407,WK,4b998ee0-f2d0-451b-bdcf-6ad0742817a7
422787.9929,4851606.9034,1572,WK011.00,A,30,30,4.5,0.52,128,21.2,31,163,43.813500000193,-69.9600500005234,WK,e0466dec-0eda-4b1b-958f-80b2da4e0868
422705.7324,4850202.7002,1573,WK012.00,A,30,30,2.7,0.27,22,6.1,31,163,43.8008499999696,-69.9608699996924,WK,1789312f-b059-489d-a297-a69355c5b38b
423325.2221,4852088.3319,1575,WK013.10,A,30,30,2.8,0.52,680,13.3,31,163,43.8178900002971,-69.9534399999509,WK,4bda3b92-2118-4176-8e32-1b68636053d1
423783.2189,4853452.6817,1576,WK013.20,A,30,30,2.4,0.25,20,5.2,31,163,43.8302200000284,-69.9479399998539,WK,aa82b4e4-8e19-455f-986b-97e279f917c2
423457.7354,4853888.52,1577,WK013.30,A,30,30,4.1,0.76,1700,38.8,31,163,43.8341099999639,-69.9520500005006,WK,c7171d62-9efd-4bc2-8fa4-934d3ad369ae
424297.1331,4855930.5556,1579,WK014.00,A,30,30,2.3,0.17,8,3.9,31,163,43.8525799996865,-69.9418999997664,WK,4b4e3dfb-f0ea-47d2-bd84-0deeb8b447f8
424703.2292,4856937.8803,1581,WK014.10,A,30,30,2.8,0.31,30,7.3,31,163,43.8616900001248,-69.9369899996051,WK,58313f55-7280-4dde-a17e-663930b6bd4f
425190.8126,4855985.9735,1582,WK014.20,A,30,30,2.2,0.17,12,3.7,31,163,43.8531700001851,-69.9307899994071,WK,e150dc3b-c373-4d99-8fc4-1ac86a280679
424900.4111,4855397.1939,1583,WK014.30,A,30,30,2.9,0.44,160,11,31,163,43.8478399999864,-69.9343199999773,WK,8264fce3-d11e-433c-afc7-04159e9f6fb7
424577.3695,4854557.7566,1584,WK014.40,A,30,30,2,0.08,4,2.5,31,163,43.8402499999325,-69.9382200001539,WK,5a869794-85bf-4ecb-b492-28734f92e55e
425456.4576,4853869.1492,1585,WK015.10,A,30,30,4.1,0.63,540,26.7,31,163,43.8341399999269,-69.9271899995137,WK,517f7757-0ccf-41a8-9d02-94ace313ec1c
425099.1672,4851129.5116,1586,WK017.00,CA,30,30,5.1,0.54,92,25.5,31,163,43.8094399997907,-69.9312500001688,WK,3b770e55-4618-48db-a474-64a8efe08bb6
425671.3606,4855686.2214,1587,WK018.00,A,30,30,2,0.11,6,2.9,31,163,43.8505199999699,-69.9247700004777,WK,d4be1b84-ea38-4387-8582-5df8daa0f457
426134.2363,4856396.4118,1588,WK018.10,A,30,30,2.3,0.21,11,4.5,31,163,43.8569600001381,-69.9191100002959,WK,d5d1c3a1-b635-4b98-88c0-a3ffac7fb0bf
424117.2586,4851577.1744,1589,WK019.80,A,30,30,2.9,0.41,72,10.2,31,163,43.8133700004396,-69.9435199994551,WK,bcde2005-aebb-4bcf-8305-f8d51cf6a853
423955.4301,4849591.8158,1591,WK022.00,P,30,30,2,0.14,10,3.1,31,163,43.795479999819,-69.945249999735,WK,99e5cc2c-6cca-4aa2-99c9-f30b6403a17d
423158.0933,4848059.1899,1592,WK023.00,CA,30,30,3.1,0.46,96,12.3,31,163,43.7815999996987,-69.9549399995617,WK,afc0ff57-84f8-4e8f-bb00-eea2a56b1bb1
422336.761,4848504.1441,1593,WK023.10,A,30,30,2.5,0.31,20,6.3,31,163,43.7855199996506,-69.9652100003683,WK,459c8188-f1a3-4910-90bd-a58d8414f518
