OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID,x,y
1055,WV044.00,A,30,2.2,0.25,35.0,4.8,31,163,3/11/2019 0:00,44.00023096,-69.11077996,WV,81c5cd9f-e8c1-4a24-b107-fb91f0a3e27c,491118.3494,4871904.458
1056,WV046.00,A,30,2.0,0.11,8.0,2.8,31,163,5/1/2019 0:00,44.00504096,-69.12359996,WV,109967cb-322e-4b7c-8086-3c0d02b00133,490091.3221,4872440.154
1057,WV046.50,R,30,4.3,0.72,580.0,37.0,31,163,3/11/2019 0:00,44.01208096,-69.12853995,WV,e7e5a0ae-943d-416f-bebf-05c997cb63ca,489696.5145,4873222.678
1058,WV046.80,A,30,2.7,0.49,640.0,11.8,31,163,3/11/2019 0:00,44.02045096,-69.12568995,WV,d9b922d4-b800-492a-9012-04be856a11b3,489926.3814,4874151.966
1059,WV047.00,A,30,2.9,0.57,1700.0,15.6,31,163,3/11/2019 0:00,44.02520096,-69.11967996,WV,4864c6f3-fb38-43dd-8c87-904d568d353a,490408.828,4874678.823
1060,WV047.50,A,30,3.2,0.42,60.0,11.3,31,163,3/11/2019 0:00,44.03207096,-69.11509996,WV,6e61a5e1-292d-44af-9311-60f4b8988f8d,490776.9352,4875441.34
1061,WV048.00,A,30,2.6,0.22,10.0,5.1,31,163,3/18/2019 0:00,44.03464096,-69.11607996,WV,5b1b3709-5849-4a09-9808-96c29a72d37e,490698.8089,4875726.896
1062,WV048.50,A,30,2.4,0.27,36.0,5.5,31,163,4/19/2019 0:00,44.03855095,-69.11923996,WV,d90ce1d3-e6b8-41c7-93f0-7aafc94bebcf,490446.2345,4876161.535
1063,WV048.80,A,30,4.1,0.41,42.0,14.2,31,163,10/13/2020 0:00,44.03810095,-69.12532995,WV,561823c3-7e9a-4244-a0a1-8abe9931b8fa,489958.2146,4876112.278
1064,WV049.00,A,30,5.3,0.55,138.0,27.4,31,163,4/17/2019 0:00,44.03382096,-69.13181995,WV,7119d5ca-0c66-40f2-801c-3234744b77a1,489437.4575,4875637.717
1065,WV050.00,A,30,4.4,0.47,96.0,18.0,31,163,3/18/2019 0:00,44.04164095,-69.13192995,WV,6bf01552-8246-4cb3-a783-11081c6e8392,489430.0337,4876506.286
1066,WV050.50,R,30,6.3,0.72,1700.0,52.3,31,163,3/28/2018 0:00,44.05654095,-69.13132995,WV,d31da77f-0e50-4c9b-b677-bd4381377b27,489480.7419,4878161.134
1067,WV050.80,R,30,6.8,0.72,560.0,59.2,31,163,4/17/2019 0:00,44.06441095,-69.13409995,WV,09a9cfc2-5f82-4b90-b74c-7df0dfd3168b,489260.2935,4879035.604
1068,WV053.00,A,30,3.5,0.43,46.0,12.8,31,163,10/9/2019 0:00,44.05130095,-69.12517995,WV,e719b94d-e60c-4e5d-a6ad-4e1cc41be442,489972.4599,4877578.367
1069,WV054.00,R,30,6.4,0.59,112.0,37.3,31,163,4/17/2019 0:00,44.05011095,-69.12097996,WV,06c9b43a-b9ad-4573-b254-1e3b95ad0acc,490308.7068,4877445.692
1070,WV055.00,A,30,4.1,0.45,50.0,15.8,31,163,11/4/2020 0:00,44.04317095,-69.12816995,WV,d984ca05-3230-43a5-ab28-03c3ec3d70b6,489731.5416,4876675.746
1071,WV056.00,A,30,5.3,0.55,108.0,27.5,31,163,2/25/2019 0:00,44.04792095,-69.11264996,WV,99b59530-1692-4721-9de8-d9750cbe16e4,490975.6621,4877201.506
1072,WV057.00,A,30,5.9,0.51,64.0,27.1,31,163,4/17/2019 0:00,44.04627095,-69.10528996,WV,c5002b50-f70a-4f19-8c35-ea76ad0a924a,491565.0341,4877017.463
1073,WV058.00,A,30,4.9,0.56,460.0,26.1,31,163,2/25/2019 0:00,44.04213095,-69.11254996,WV,97e5f148-85fc-4eac-9ba2-a40981641155,490982.7947,4876558.407
1074,WV059.00,A,30,2.2,0.17,8.0,3.8,31,163,3/18/2019 0:00,44.03748095,-69.10354996,WV,867ce6df-cc63-4f85-9999-0420e42b051f,491703.2019,4876040.993
1075,WV060.00,A,30,4.3,0.52,86.0,20.2,31,163,4/17/2019 0:00,44.03883095,-69.09712996,WV,394c6a28-eb22-4938-afdb-e0740e5af2b0,492217.7721,4876190.309
1076,WV061.00,A,30,2.4,0.26,16.4,5.4,31,163,3/18/2019 0:00,44.04041095,-69.09408997,WV,ca0e19a2-b0df-4dfe-b8ff-e4cb145cafa8,492461.5426,4876365.515
1077,WV062.50,A,30,2.8,0.31,20.0,7.1,31,163,4/22/2019 0:00,44.05798095,-69.07892997,WV,9d59480d-10a0-4a73-98a5-9a6deb3737a5,493678.0257,4878315.718
1078,WV064.00,A,30,4.1,0.42,34.5,14.3,31,163,4/22/2019 0:00,44.06350095,-69.07909997,WV,9514b8ec-1561-4456-ac35-429ed391cab4,493664.9981,4878928.832
1079,WV065.00,A,30,3.5,0.4,22.0,11.4,31,163,4/22/2019 0:00,44.06185095,-69.07324997,WV,d33c6af2-e42c-42f8-afa3-dea88acde6d0,494133.353,4878745.135
1080,WV078.00,A,30,2.1,0.11,5.5,2.9,31,163,4/22/2019 0:00,44.00675096,-69.05969998,WV,4f707951-e6d0-445d-8a48-8a52e7e3e1cc,495214.1501,4872624.387
1081,WV080.00,A,30,1.9,0.09,6.0,2.6,31,163,4/22/2019 0:00,43.99129096,-69.07395997,WV,73e3b6b3-e428-4d55-80ed-6099135a0aec,494069.4575,4870908.206
1082,WV081.00,A,30,1.9,0.05,3.6,2.2,31,163,4/22/2019 0:00,43.98363096,-69.07975997,WV,e2039473-8a9f-4a16-b4f9-699eb2c53b43,493603.5572,4870057.862
1083,WV086.00,A,30,2.2,0.2,18.0,4.1,31,163,4/22/2019 0:00,43.99499096,-69.15735995,WV,b46d718a-fff0-4cf9-b113-58ca3747c581,487382.7443,4871328.533
1084,WV088.00,A,30,2.2,0.14,6.0,3.4,31,163,4/22/2019 0:00,43.98843096,-69.14246995,WV,f2742a2f-95db-40d9-a92d-7657b8cafc20,488575.3786,4870597.76
1085,WW040.00,A,30,4.5,0.49,54.0,19.6,31,163,3/20/2019 0:00,44.2910509,-69.00153998,WW,19bf60ec-58d2-49e3-8ce1-8645cff60c6f,499877.1385,4904200.051
1086,WW041.00,A,30,4.05,0.41,38.0,13.7,31,163,5/23/2017 0:00,44.2955509,-69.00315998,WW,29785214-54fe-4065-9bad-ef7d7a570622,499747.9124,4904699.886
1087,WW042.00,A,30,5.4,0.58,200.0,30.3,31,163,3/20/2019 0:00,44.2983609,-68.99389998,WW,dfcc7111-5868-48f8-926b-4619d83bc009,500486.6059,4905012.016
1088,WW043.00,A,30,2.7,0.27,26.0,6.2,31,163,3/20/2019 0:00,44.2995109,-68.98263999,WW,573de12e-9ade-4be2-acae-ee7f1f53d052,501384.8028,4905139.879
1089,WW044.00,A,30,3.7,0.53,360.0,18.4,31,163,3/20/2019 0:00,44.3033609,-68.97377999,WW,a048e08e-0995-4402-a8d0-e6fcf5bf8a75,502091.4254,4905567.7
1090,WW045.00,A,30,2.5,0.29,27.0,6.1,31,163,4/17/2019 0:00,44.3157409,-68.95947999,WW,9fbc938a-48ee-4d3a-82cd-91f2ee9e27b9,503231.3778,4906943.258
1091,WW049.00,R,30,6.3,0.77,1300.0,63.1,31,163,3/20/2019 0:00,44.37155089,-68.96090999,WW,6e7cf782-5bc7-4374-a560-5bfb985b3a3b,503114.3827,4913142.27
1092,WW069.00,A,30,2.8,0.31,31.0,7.1,31,163,3/20/2019 0:00,44.46204087,-68.89703001,WW,96723cb1-9e90-4c8b-a856-b56336a42fd4,508191.1922,4923197.942
1093,WW071.00,A,30,3.5,0.4,24.0,11.5,31,163,3/20/2019 0:00,44.45981087,-68.88339001,WW,9480c0ea-4430-4831-b24b-ce73e7363e6a,509276.5976,4922951.697
1094,WW075.00,A,30,3.9,0.54,154.0,19.3,31,163,3/20/2019 0:00,44.46050087,-68.88300001,WW,9dbaabdb-1600-469d-ae40-6b639d868176,509307.5134,4923028.384
1095,WW076.00,A,30,3.2,0.44,106.0,12.0,31,163,3/20/2019 0:00,44.46444087,-68.87814001,WW,8663c44f-0a92-4c66-a1e6-948be49ce4ba,509693.4812,4923466.591
1096,WW079.00,A,30,3.9,0.46,62.0,15.6,31,163,3/20/2019 0:00,44.47970087,-68.85401002,WW,f4464e5b-3076-4469-b7e9-55430fa1afd4,511609.9013,4925164.769
1097,WW080.00,A,30,3.5,0.4,44.0,11.9,31,163,3/20/2019 0:00,44.47808087,-68.84548002,WW,d8f5f905-6017-4251-aaf8-c4ea6e0a1f68,512288.5921,4924986.07
1098,WW081.00,A,30,2.5,0.29,18.0,6.0,31,163,12/17/2015 0:00,44.46876087,-68.85572002,WW,8c8bda7d-a8b7-4019-8c80-7443e8c79a9b,511476.0568,4923949.344
1099,WW081.50,A,30,3.6,0.46,74.0,14.4,31,163,3/20/2019 0:00,44.45638087,-68.86004002,WW,a9c0f4db-645d-4cde-9871-44ee26c61342,511134.7961,4922573.616
1100,WW082.00,A,30,3.8,0.52,440.0,18.5,31,163,3/20/2019 0:00,44.44926087,-68.86140002,WW,5a1bdf06-cb3c-4a97-9238-5bad99f5bfd4,511027.9384,4921782.567
1101,WX000.50,A,30,2.6,0.31,38.0,6.8,31,163,4/23/2019 0:00,44.45141087,-68.84356003,WX,c3a977e4-2bec-4ce4-b51d-de522a98a33f,512446.9507,4922023.941
1102,WX002.00,A,30,3.9,0.42,36.0,13.7,31,163,4/23/2019 0:00,44.47082087,-68.81314003,WX,545584d9-3e66-4548-b3b5-6acb14c80d15,514862.3543,4924185.019
1103,WX003.00,A,30,3.6,0.39,42.0,11.5,31,163,4/23/2019 0:00,44.48259087,-68.83718003,WX,a6277a61-101b-484f-86dd-eef9862f48d6,512947.673,4925488.309
1104,WX004.00,A,30,3.1,0.37,31.0,9.5,31,163,4/23/2019 0:00,44.49418086,-68.82497003,WX,a74fd83b-ba50-4e6e-8bdb-5c9b2aa62788,513915.8732,4926777.701
1105,WX005.00,A,30,3.5,0.42,90.0,12.3,31,163,4/23/2019 0:00,44.49667086,-68.81135003,WX,1ca100cd-484c-44ae-b145-f776781e3a4e,514998.1017,4927056.692
1106,WX026.00,A,30,2.9,0.36,30.0,8.8,31,163,4/23/2019 0:00,44.44726087,-68.78335005,WX,92b16397-e3ac-4a8f-ad87-3e341d23ba7a,517238.7033,4921573.895
1107,WX028.00,A,30,2.5,0.24,22.0,5.1,31,163,4/23/2019 0:00,44.43559087,-68.80079004,WX,619957d7-56e5-41d9-98e7-1fc7dc13d63d,515854.1692,4920274.107
1108,WX031.00,A,30,2.5,0.28,34.0,5.8,31,163,4/23/2019 0:00,44.40453088,-68.81005004,WX,05517731-2012-48b8-9b3a-2a29fd2f0c1d,515125.2155,4916822.335
1109,WY001.00,A,30,1.9,0.09,6.0,2.6,31,163,4/23/2019 0:00,44.2907309,-68.92757001,WY,bf9990eb-0488-41d2-87e5-b1a1d40859ed,505778.5791,4904167.057
1110,WY001.50,A,30,2.0,0.15,12.0,3.3,31,163,4/23/2019 0:00,44.2949309,-68.92899001,WY,7412bc21-eaec-4d71-9ca5-8e6c2ce6dde5,505664.8856,4904633.467
1111,WY002.00,A,30,1.9,0.09,6.0,2.6,31,163,4/23/2019 0:00,44.3146009,-68.90581001,WY,8e110c24-13b1-41fb-b6cd-2af93ce00180,507511.5816,4906820.149
1112,WY003.00,A,30,2.1,0.14,7.3,3.2,31,163,4/23/2019 0:00,44.33264089,-68.90889001,WY,b8d03fcb-609a-4f86-9923-8b8155d27ab0,507263.7277,4908823.648
1113,WY004.00,A,30,2.3,0.22,16.0,4.5,31,163,4/23/2019 0:00,44.34255089,-68.90958001,WY,008b3a5b-fdf6-4ff9-9241-36067dcbf379,507207.5036,4909924.334
1114,WY006.00,A,30,2.3,0.24,18.0,4.7,31,163,4/23/2019 0:00,44.37846088,-68.88286002,WY,6b74dfb0-2675-4ff1-a7eb-1c2146f1c6c8,509331.69,4913915.727
1115,WY008.00,A,30,2.4,0.32,54.0,6.4,31,163,4/23/2019 0:00,44.36972089,-68.86527002,WY,54a22381-648e-4fc0-b2c4-6eb6ad9dcd87,510734.5533,4912947.085
1116,WY009.50,A,30,2.3,0.25,16.0,5.1,31,163,4/23/2019 0:00,44.35038089,-68.87853002,WY,ad5fd0c8-37c6-4cec-adf9-2ac9984fe46d,509681.2529,4910797.246
1117,WY010.00,A,30,2.0,0.11,6.0,2.9,31,163,4/23/2019 0:00,44.34124089,-68.88976002,WY,475168c5-e74e-43cf-991f-41fe202abeef,508787.5786,4909780.76
1118,WY010.50,A,30,2.0,0.14,8.0,3.1,31,163,4/23/2019 0:00,44.3283709,-68.89401002,WY,bceb0a74-282c-4ace-8a98-b6b08f2e76a9,508450.6458,4908350.787
1119,WY012.00,A,30,2.1,0.19,13.0,3.8,31,163,4/23/2019 0:00,44.3072709,-68.90224001,WY,e8e073cf-73ac-4d81-9035-80cb84729992,507797.2567,4906006.31
1120,WY013.00,A,30,2.1,0.19,12.0,3.9,31,163,4/23/2019 0:00,44.3052309,-68.89446002,WY,c37ba495-51a0-4bc4-8fc2-ea4ffa87b5e7,508418.0745,4905780.489
1121,WY013.20,A,30,2.3,0.26,27.0,5.0,31,163,4/23/2019 0:00,44.2962509,-68.89343002,WY,b67e3a8f-d802-4766-834f-25c86f8eb259,508501.525,4904783.154
1122,WY013.70,A,30,2.1,0.16,12.0,3.4,31,163,4/23/2019 0:00,44.2753009,-68.90537001,WY,2c49a5d6-00c5-451e-92b7-59e128175b97,507551.7059,4902454.999
1123,WY016.00,A,30,1.9,0.05,3.6,2.2,31,163,4/23/2019 0:00,44.2745009,-68.91989001,WY,86fc8bf1-4465-444d-b9a8-1d2ade02ec1c,506393.0612,4902364.907
1124,WY019.00,A,30,1.9,0.05,4.0,2.3,31,163,4/23/2019 0:00,44.23209091,-68.93071001,WY,81db4052-50f3-41a5-b241-d339bfce804b,505533.5623,4897653.527
1125,WY019.50,A,30,2.0,0.11,8.0,2.8,31,163,4/23/2019 0:00,44.24481091,-68.91271001,WY,82779e01-2c0e-4ddd-b78e-6516b25aa7ab,506969.5568,4899067.738
1126,WZ003.00,R,30,15.1,0.76,1700.0,144.7,31,163,6/17/2019 0:00,44.05401094,-68.86257004,WZ,4ac5932a-67a3-41ec-b184-14dc6639ded2,511008.3247,4877880.926
1127,WZ004.30,R,30,5.6,0.74,1160.0,50.4,31,163,6/17/2019 0:00,44.06609094,-68.88153004,WZ,3e4a7c3c-85b0-459f-aae4-ba12f32359c2,509487.6744,4879220.281
1128,WZ005.00,A,30,4.2,0.41,40.0,14.3,31,163,6/17/2019 0:00,44.06236094,-68.86940004,WZ,d17f2b80-eeb8-43be-b691-ad63de42c7da,510459.7627,4878807.461
1129,WZ005.90,A,30,3.1,0.41,92.0,10.6,31,163,6/17/2019 0:00,44.09161094,-68.88308003,WZ,1f6eb1a1-e58e-4892-9253-fb4ed22cdc98,509359.519,4882054.592
1130,WZ006.00,R,30,8.5,0.72,320.0,71.6,31,163,6/17/2019 0:00,44.09058094,-68.89631003,WZ,29059111-3348-4b75-b732-47202a98c96e,508300.5933,4881938.772
1131,WZ007.00,R,30,8.0,0.71,1700.0,66.3,31,163,4/22/2019 0:00,44.10343094,-68.89638003,WZ,14adf7b1-32ad-4538-9559-f90c9f6fee6a,508293.1935,4883366.01
1132,WZ008.00,R,30,6.0,0.75,1140.0,55.7,31,163,4/22/2019 0:00,44.11903093,-68.86813004,WZ,a8e7ba0b-4787-4511-aa2f-cab2436b6aea,510551.3975,4885101.935
1133,WZ009.00,R,30,8.3,0.68,200.0,63.5,31,163,4/22/2019 0:00,44.10284093,-68.85573004,WZ,49466e11-2379-43f8-9829-a837ced5fa72,511546.7181,4883305.377
1134,WZ009.50,R,30,5.9,0.65,680.0,41.4,31,163,10/30/2019 0:00,44.10269093,-68.85490004,WZ,1a565350-130b-4c7f-96c0-3eead38640c7,511613.1769,4883288.833
1135,WZ010.50,A,30,3.6,0.43,62.0,12.9,31,163,4/22/2019 0:00,44.10301093,-68.84468004,WZ,7ae9597f-d35e-42ff-8057-a81306e2a99e,512431.0745,4883325.868
1136,WZ011.00,R,30,8.0,0.63,180.0,51.9,31,163,6/17/2019 0:00,44.12298093,-68.84272005,WZ,3c372628-785f-41e6-980c-d7e433eaee25,512583.7054,4885544.234
1137,WZ012.00,R,30,9.0,0.77,800.0,89.0,31,163,6/17/2019 0:00,44.12256093,-68.84133005,WZ,e80c6404-2ad7-4408-be66-7a30cc850a64,512695.0069,4885497.798
1138,WZ013.00,A,30,4.0,0.49,420.0,17.6,31,163,6/18/2019 0:00,44.10183093,-68.81394006,WZ,0efca0f6-aeff-463e-a20a-ba0a5623a90e,514891.6543,4883199.907
1139,WZ014.00,A,30,3.5,0.43,50.0,12.6,31,163,6/18/2019 0:00,44.09155094,-68.83145005,WZ,eed1d6cf-4c33-4315-92e0-ca2bcb3c5c9f,513492.5465,4882055.092
1140,WZ014.50,A,30,5.5,0.55,500.0,28.9,31,163,6/18/2019 0:00,44.08550094,-68.84104005,WZ,36079570-cea4-4651-96dd-0dda6d1d23d3,512726.1572,4881381.595
1141,WZ015.00,R,30,7.7,0.58,106.0,43.8,31,163,6/18/2019 0:00,44.07529094,-68.83902005,WZ,b6916eae-dfa6-4111-b29a-191d3cbc443b,512890.0926,4880247.891
1142,WZ015.50,A,30,4.4,0.55,480.0,22.8,31,163,4/22/2019 0:00,44.08029094,-68.82197005,WZ,6dbb432a-cf40-4a15-8e9a-ad266199fdf0,514254.1308,4880806.047
1143,WZ016.00,A,30,4.6,0.51,158.0,21.4,31,163,10/29/2019 0:00,44.08016094,-68.80648006,WZ,c86e625f-5dcf-4093-a199-305afe8d30a9,515494.3855,4880794.405
1144,WZ017.50,A,30,3.3,0.38,56.0,10.4,31,163,5/6/2019 0:00,44.09196093,-68.79075006,WZ,61d7e1c9-5ecd-4bf1-84d8-b6754756184c,516750.4948,4882108.105
1145,WZ018.00,R,30,5.9,0.76,960.0,56.4,31,163,5/6/2019 0:00,44.07761094,-68.78642007,WZ,8844346a-9004-482b-b0f2-fa172431093c,517101.2455,4880515.148
1146,WZ019.00,R,30,6.3,0.79,1700.0,65.9,31,163,5/6/2019 0:00,44.05884094,-68.78857007,WZ,c09c1aa1-3f4b-40f0-a5de-a5e25a5b5413,516934.4466,4878429.936
1147,WZ020.00,A,30,5.3,0.56,460.0,28.1,31,163,5/6/2019 0:00,44.05792094,-68.79611006,WZ,8f679210-bb01-4f4e-9b88-28295c86f4c1,516330.7845,4878326.231
1148,WZ021.00,A,30,3.1,0.47,420.0,12.8,31,163,5/6/2019 0:00,44.04857094,-68.80127006,WZ,a11369e3-f4a9-4413-80dc-42f31b0592e5,515919.9933,4877286.727
1149,WZ022.00,R,30,6.1,0.61,320.0,37.8,31,163,5/6/2019 0:00,44.04763094,-68.81264006,WZ,346565ab-07e7-4409-b8a7-478ff807ab03,515009.3952,4877180.189
1150,WZ026.00,P,30,16.7,0.77,1340.0,164.6,31,163,6/5/2019 0:00,44.13633093,-68.88469003,WZ,958dad1e-66d1-4bf4-9562-cf5f942cc3c2,509223.6793,4887021.461
1151,WZ027.00,R,30,16.3,0.75,1500.0,152.9,31,163,6/5/2019 0:00,44.13423093,-68.87846003,WZ,7e175d41-9a9a-49da-bef5-de3873295a8b,509722.3633,4886788.931
1152,WZ028.00,A,30,3.6,0.36,24.0,10.6,31,163,5/20/2019 0:00,44.13885093,-68.87843003,WZ,c242b206-3e21-40d0-a620-ec99445ad1ec,509724.0049,4887302.08
1153,WZ029.00,P,30,20.0,0.72,680.0,168.7,31,163,5/20/2019 0:00,44.14700093,-68.87218003,WZ,03cdfac8-d49f-4198-b782-e61068a787ef,510222.5165,4888208.063
1154,WZ030.00,A,30,2.6,0.31,54.0,6.8,31,163,5/20/2019 0:00,44.13681093,-68.90053002,WZ,79137978-2658-4dd4-9d23-da6cb1713243,507956.5689,4887073.122
1155,WZ031.00,A,30,3.8,0.54,420.0,19.7,31,163,5/20/2019 0:00,44.13744093,-68.90252002,WZ,89d8c465-3917-46a4-8177-8b3cc9bed6b2,507797.3066,4887142.905
1156,WZ033.00,A,30,3.1,0.38,38.0,9.7,31,163,5/20/2019 0:00,44.11665093,-68.93610001,WZ,573ff752-e593-497d-82fb-f30ffcc4baf0,505113.0764,4884831.121
1157,WZ034.00,R,30,3.7,0.73,1700.0,32.8,31,163,5/20/2019 0:00,44.12226093,-68.93280001,WZ,d44bb426-cadf-4060-b447-c970097e1a2f,505376.6233,4885454.434
1158,WZ035.00,A,30,2.8,0.45,240.0,10.9,31,163,5/20/2019 0:00,44.13887093,-68.91864002,WZ,94a86d0a-71c9-4a7c-8e38-05256fa8d5a5,506507.7304,4887300.335
1159,WZ038.80,A,30,5.6,0.5,92.0,24.0,31,163,5/19/2015 0:00,44.16087092,-68.85958004,WZ,0e2b5b60-3cb7-43e4-9b58-a4efdd7846c1,511227.5825,4889750.257
1160,WZ038.90,A,30,4.1,0.43,100.0,14.6,31,163,12/7/2015 0:00,44.16079092,-68.85940004,WZ,fc6c5d68-f1ea-4751-96d2-6e575f7d3589,511241.99,4889741.396
1161,WZ038.95,A,30,4.6,0.47,62.0,18.5,31,163,5/19/2015 0:00,44.16039092,-68.85570004,WZ,abcd6c67-51f3-44c3-a332-50b98ac750dc,511537.9098,4889697.48
1162,WZ040.00,A,30,3.3,0.42,82.0,11.9,31,163,5/20/2019 0:00,44.15697093,-68.88534003,WZ,86fd6f2e-abbb-451e-b2f7-3c671dee5296,509168.4904,4889313.887
1163,WZ041.00,A,30,3.3,0.47,94.0,13.6,31,163,5/20/2019 0:00,44.18389092,-68.83297004,WZ,03c4384a-e0d2-4cec-873f-3ff203919323,513350.0483,4892311.092
1164,WZ042.00,A,30,2.5,0.32,32.0,6.6,31,163,5/20/2019 0:00,44.17886092,-68.82256005,WZ,2dd1621a-936d-4bc6-95fa-5eb3c63d3f23,514183.2844,4891754.147
1165,WZ043.00,A,30,2.9,0.37,48.0,8.8,31,163,5/20/2019 0:00,44.15974092,-68.81573005,WZ,ab496500-9e40-491a-9d2b-65a5c84b365e,514733.9847,4889631.668
1166,WZ044.00,A,30,4.5,0.57,260.0,24.8,31,163,5/20/2019 0:00,44.15437092,-68.81668005,WZ,2baad72d-bb9b-46b8-9388-c4d07b9dc075,514659.3533,4889035.048
1167,WZ046.00,P,30,25.0,0.79,900.0,264.1,31,163,5/20/2019 0:00,44.15211093,-68.82426005,WZ,bdf9a21a-e152-44c6-b35f-04ac666ed62c,514053.7479,4888782.705
1168,WZ056.00,A,30,1.9,0.0,2.0,1.9,31,163,5/6/2019 0:00,44.04007095,-68.89099003,WZ,8995b9a0-d734-49dc-8447-212cbffdce51,508733.8931,4876329.224
1169,WZ057.00,A,30,2.0,0.11,8.0,2.7,31,163,5/6/2019 0:00,44.03617095,-68.88616003,WZ,c7072ae2-261e-41cb-83b8-1ccb844118f2,509121.4715,4875896.58
1170,WM009.00,A,30,6.0,0.54,96.0,30.2,31,163,6/6/2018 0:00,43.7852,-69.80247,WM,1d5ecf16-2b98-4c0f-9c8e-77b38be0592c,435430.9415,4848327.822
