X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID
452161.272,4862993.4309,1392,WQ015.00,A,30,30,3.8,0.44,42,14.6,31,163,2013/03/18 00:00:00+00,43.918500000158,-69.5958700005879,WQ,3fdd049a-b441-4780-b7a8-7d53b6e97fc8
452877.8002,4866769.2044,1395,WQ017.00,A,30,30,2.8,0.36,116,8.3,31,163,2013/03/18 00:00:00+00,43.9525399999034,-69.587280000388,WQ,a8e2a97b-0960-404f-87b0-30f2095c438c
453949.096,4869661.7779,1396,WQ018.00,A,30,30,2.8,0.38,54,8.6,31,163,2013/03/18 00:00:00+00,43.9786499996814,-69.5741799995784,WQ,0d61d429-a8ca-479f-8f49-e2538e357a0c
455615.6526,4871434.2183,1397,WQ020.00,A,30,30,2.8,0.35,33,8.1,31,163,2013/03/18 00:00:00+00,43.9947099995959,-69.5535499998329,WQ,c5230e5c-1fee-4538-b1a9-1cb1a73b0697
455983.5787,4871777.196,1398,WQ021.00,A,30,30,2.3,0.23,22,4.6,31,163,2013/03/18 00:00:00+00,43.9978200000947,-69.5489899996842,WQ,d45f3ef9-698e-462b-af9b-fa18fa8028e9
455879.1643,4873071.8923,1399,WQ022.00,A,30,30,3.2,0.4,48,10.8,31,163,2013/03/18 00:00:00+00,44.0094700003911,-69.5503999997905,WQ,aab8b703-4070-46c7-9415-949c512f0a47
456103.7793,4874181.1285,1400,WQ023.00,A,30,30,3.4,0.42,70,12.1,31,163,2013/03/18 00:00:00+00,44.0194699998382,-69.5476899996476,WQ,5859446a-1462-4115-88a0-507baa08807d
456861.5223,4875578.9931,1401,WQ024.00,A,30,30,3.7,0.47,124,15,31,163,2013/03/18 00:00:00+00,44.0320999999437,-69.5383500003451,WQ,98aca6f4-8870-4cbf-9cd2-3838b4d44d20
458493.6512,4877203.5316,1407,WQ031.50,CA,30,30,2.4,0.25,35,5.1,31,163,2015/08/03 00:00:00+00,44.046819999702,-69.518110000401,WQ,4715e6e2-9699-470e-bb52-7683fe0c7e4d
458882.6015,4876881.2071,1408,WQ032.00,CA,30,30,3.6,0.46,112,14,31,163,2015/08/03 00:00:00+00,44.0439400003453,-69.5132300004415,WQ,d140595f-19e1-4d0d-bdcf-aa0857b88adf
457283.2843,4875618.4599,1409,WQ034.00,P,30,30,2.4,0.21,11,4.5,31,163,2013/05/08 00:00:00+00,44.0324800001093,-69.5330900003179,WQ,ec6637c5-6c2e-4e22-84c6-e96b7b0cc169
456600.9003,4874086.765,1414,WQ039.00,P,30,30,4.3,0.48,118,17.9,31,163,2013/07/01 00:00:00+00,44.018650000164,-69.5414800003922,WQ,176f65de-6cd2-43de-a7d1-18657f8a93be
456788.304,4874063.3223,1415,WQ040.00,CA,30,30,2.7,0.44,420,10.1,31,163,2010/03/15 00:00:00+00,44.0184500002183,-69.5391400002471,WQ,22aee96c-6096-42ce-95ef-7e5ff25165e8
457067.2595,4874190.3488,1416,WQ041.00,CA,30,30,4.4,0.54,88,22.6,31,163,2009/05/20 00:00:00+00,44.0196099999554,-69.5356699994793,WQ,53373ee6-ecae-45d5-8d1f-e15067907aca
456798.1004,4873600.0836,1417,WQ042.00,A,30,30,3.8,0.61,680,23.5,31,163,2013/07/01 00:00:00+00,44.014279999575,-69.5389799998712,WQ,14aaf812-ecfa-43b8-9175-379bee60088c
456826.4411,4873521.0366,1418,WQ043.00,A,30,30,3,0.36,25,8.7,31,163,2013/03/18 00:00:00+00,44.0135699996514,-69.5386199997558,WQ,2300a6eb-e01c-430a-b083-8a8cb30c4330
456683.025,4871573.7574,1419,WQ044.00,A,30,30,3.4,0.43,72,12.5,31,163,2013/05/28 00:00:00+00,43.9960299999561,-69.5402500004112,WQ,9299ff16-7deb-4e94-97a5-9efc2c2c2a0a
456565.9472,4871327.9439,1420,WQ045.00,A,30,30,2.4,0.27,20,5.6,31,163,2013/03/18 00:00:00+00,43.9938099996177,-69.5416899996939,WQ,536c1936-4dde-4ea1-b571-77aa4f71c9db
455181.0611,4869423.399,1422,WQ046.50,A,30,30,2.2,0.18,14,3.7,31,163,2013/03/18 00:00:00+00,43.9765799995929,-69.558799999833,WQ,2f4c6034-6dd1-49ba-b398-b64567b3d915
454793.1848,4868650.7501,1423,WQ047.00,A,30,30,2.5,0.28,22,5.9,31,163,2013/03/18 00:00:00+00,43.9696000001333,-69.5635699998489,WQ,611367d4-fea7-41a3-b56a-725fcf096d70
454569.3152,4867356.0664,1424,WQ048.00,A,30,30,2.6,0.43,104,9.6,31,163,2013/03/18 00:00:00+00,43.9579300003631,-69.5662499999425,WQ,01b5382b-4306-495b-ba68-3172007eb1a5
453355.3402,4864845.382,1425,WQ049.00,A,30,30,2.2,0.33,132,6.1,31,163,2013/03/18 00:00:00+00,43.9352500004283,-69.5811599995624,WQ,2469a3e0-a348-4e58-b88a-9fce74310e13
454144.1701,4864355.6031,1427,WQ051.00,A,30,30,1.9,0.09,6,2.5,31,163,2013/03/18 00:00:00+00,43.930890000176,-69.5712900002973,WQ,41a2aeae-b8f4-42bc-ad87-1dc6a98f660d
454493.0735,4864315.4341,1428,WQ052.00,R,30,30,5.3,0.68,640,40.4,31,163,2013/03/18 00:00:00+00,43.9305499997454,-69.5669399999733,WQ,db7e2160-f3f8-48db-a849-af33a6388730
454500.4238,4859533.7572,1430,WQ054.00,A,30,30,4.1,0.59,142,24,31,163,2013/03/18 00:00:00+00,43.8875000002608,-69.5664399993927,WQ,b920da87-7b7c-4f2e-9bcf-7d238fcaf84c
454360.8999,4858167.4315,1431,WQ055.00,A,30,30,3.4,0.52,128,16,31,163,2013/03/18 00:00:00+00,43.8751900000627,-69.5680599994914,WQ,85bb2dda-f02b-4a9a-87e0-ca9e2b45b6ac
454241.2284,4857707.311,1433,WQ057.00,A,30,30,3,0.48,320,12.6,31,163,2013/03/18 00:00:00+00,43.8710399996094,-69.569509999702,WQ,66b4ee8b-9ffc-4eda-80f0-a213feda075a
454616.4389,4856761.7474,1434,WQ058.00,P,30,30,2.4,0.24,24,4.9,31,163,2013/03/18 00:00:00+00,43.8625499997659,-69.5647599999088,WQ,7240ef25-27b5-4e65-83d9-0e54522c7b51
455484.2508,4857105.7482,1436,WR006.00,P,30,30,2.4,0.36,130,7.1,31,163,2013/03/18 00:00:00+00,43.865699999972,-69.5539900003824,WR,a0cfa458-c022-498f-a771-f9d23e2ffde1
455330.2742,4857391.122,1437,WR007.00,P,30,30,2.6,0.32,74,6.8,31,163,2013/05/08 00:00:00+00,43.8682599997108,-69.5559299999162,WR,e8fded32-bbf8-4178-8617-983360595792
455511.1545,4858602.7984,1438,WR008.00,P,30,30,2.7,0.39,88,8.6,31,163,2010/03/15 00:00:00+00,43.879180000146,-69.5537800004043,WR,a602b806-a377-4906-8c13-d18838b15b3c
455898.0818,4859523.2143,1440,WR010.00,A,30,30,2.8,0.35,22,8.2,31,163,2013/03/18 00:00:00+00,43.887489999818,-69.549040000478,WR,b5497aad-4ad7-4d77-b21d-37d5df142dc1
454743.4753,4859836.4304,1442,WR011.00,A,30,30,3.5,0.56,320,18.6,31,163,2013/03/18 00:00:00+00,43.8902400004027,-69.5634400003249,WR,659bdec3-d4f6-4000-ad1a-ba39c3faa386
456259.4389,4861697.8116,1443,WR012.00,A,30,30,3.8,0.57,360,21.1,31,163,2013/03/18 00:00:00+00,43.9070899996829,-69.5447199998834,WR,b02fafde-690c-4a8b-9373-811ecc075c52
456436.1355,4863291.6302,1444,WR013.00,A,30,30,5.6,0.67,520,42.1,31,163,2013/05/08 00:00:00+00,43.921450000368,-69.5426500005174,WR,47ce483b-de6a-4aa3-a023-9fbcf6897f1b
457390.3788,4862491.272,1445,WR014.00,A,30,30,5.1,0.85,1700,63.6,31,163,2013/03/18 00:00:00+00,43.9142999996056,-69.530699999699,WR,7fcff6c4-f644-4f41-bc67-248f73e14d6b
457029.8384,4860999.6952,1447,WR016.00,P,30,30,3.8,0.74,1700,33.8,31,163,2013/03/18 00:00:00+00,43.9008499996995,-69.535070000337,WR,0ce78aaa-ca33-491d-ba07-b675865685e3
458344.9118,4859013.1483,1449,WR022.00,CA,30,30,2.1,0.15,8,3.4,31,163,2013/03/18 00:00:00+00,43.8830399997257,-69.5185400006185,WR,99c2ee9f-db30-45c9-8741-195da38ab99b
458756.4146,4859431.5348,1450,WR023.00,CA,30,30,2.6,0.25,16,5.6,31,163,2013/03/18 00:00:00+00,43.8868299998573,-69.513449999537,WR,06684ea1-b77d-4394-8414-00d25a3f3469
458483.855,4860291.8063,1451,WR024.00,CA,30,30,3.8,0.46,120,14.9,31,163,2013/03/18 00:00:00+00,43.8945600001958,-69.5169099995555,WR,1b018f32-5a98-4864-ac0e-3ab6ed64bb50
458577.2431,4861098.704,1452,WR025.00,CA,30,30,6.2,0.61,360,38.4,31,163,2009/10/14 00:00:00+00,43.901830000127,-69.5158099995777,WR,a1ae9d88-3e9e-4f1f-9ca1-3b0d818b1855
458914.1889,4861300.9785,1453,WR026.00,CA,30,30,7,0.67,1700,51.4,31,163,2009/10/14 00:00:00+00,43.9036700001904,-69.5116300004683,WR,7214c375-f9c8-4b45-bd22-58c35fd586f7
459086.9485,4861056.667,1454,WR027.00,CA,30,30,6.8,0.64,700,45.6,31,163,2009/03/31 00:00:00+00,43.9014800001227,-69.509459999831,WR,b33157b1-a8a8-4225-b012-f2059d1bf964
458779.8509,4860747.5707,1456,WR027.30,CA,30,30,3.5,0.4,36,11.9,31,163,2013/02/19 00:00:00+00,43.8986799995593,-69.5132600005829,WR,fd961951-5c7b-4426-9854-a98437cb02d3
458849.4028,4859918.5554,1457,WR027.50,CA,30,30,2.9,0.32,44,7.7,31,163,2013/11/13 00:00:00+00,43.8912199997789,-69.5123300003607,WR,d3c70267-4fe9-4af6-9fdf-1ec2cc520e7d
459264.4206,4859746.0584,1458,WR028.00,CA,30,30,2.9,0.41,126,9.9,31,163,2011/02/28 00:00:00+00,43.8896900001744,-69.5071500000105,WR,d628125d-02f3-42bf-a409-c8f53bad901b
459213.1652,4859378.7315,1459,WR029.00,CA,30,30,4.2,0.61,520,26,31,163,2009/10/14 00:00:00+00,43.8863800002393,-69.5077599994936,WR,8210a90d-d57c-4b8c-bef4-4f56e921f181
458673.3534,4858734.5317,1460,WR030.00,P,30,30,3,0.39,52,9.9,31,163,2013/03/18 00:00:00+00,43.8805500002237,-69.5144299999617,WR,36b3c323-b43d-41bf-a47e-865a81bb2075
465305.3831,4871035.303,1469,WS017.00,A,30,30,3.9,0.41,40,13.5,31,163,2013/06/19 00:00:00+00,43.991640000236,-69.4326799997624,WS,91cea045-3e49-46ac-a5de-0adbce6a51bf
466050.0733,4871923.337,1470,WS018.00,R,30,30,7.4,0.65,180,51.8,31,163,2013/06/19 00:00:00+00,43.9996699999095,-69.4234500004962,WS,bf4b4d5b-ebee-44b8-85e8-db81f5177b28
465976.2732,4870513.1182,1471,WS019.00,A,30,30,2.4,0.33,106,6.7,31,163,2013/06/19 00:00:00+00,43.9869700000849,-69.4242800000795,WS,f74cc6b6-b540-4e59-9cf8-ccbbd91634df
466398.9351,4869573.5235,1472,WS019.80,A,30,30,1.9,0,2,1.9,31,163,2013/04/17 00:00:00+00,43.9785299998665,-69.4189499998792,WS,ce6006c6-3b40-4d62-b7e3-fbdf200b861c
466742.4742,4870263.7564,1474,WS021.00,A,30,30,2.2,0.22,26,4.3,31,163,2013/06/19 00:00:00+00,43.9847599998814,-69.414710000437,WS,2ae13629-9b4a-46f1-8b5a-7953ff1eb695
467275.9956,4871117.4488,1475,WS022.00,A,30,30,2.5,0.38,100,8,31,163,2013/06/19 00:00:00+00,43.992469999574,-69.4081099999081,WS,d222fd49-de6c-49b2-a711-58c33a113901
467852.1209,4871692.1898,1477,WS024.00,A,30,30,2.4,0.25,15,5.2,31,163,2013/06/19 00:00:00+00,43.9976699995768,-69.4009600005143,WS,98a343a7-5b12-4389-a7c9-e071d1f3123e
468573.9027,4873920.1279,1479,WS024.80,A,30,30,3.6,0.69,1700,28.1,31,163,2013/08/07 00:00:00+00,44.0177599995875,-69.3920899996239,WS,39aca1d3-92a9-4891-9047-5bc5723ee3b0
466992.1671,4874495.4121,1480,WS025.00,A,30,30,5.4,0.45,62,20.6,31,163,2013/06/19 00:00:00+00,44.0228700002359,-69.4118600004184,WS,9786ae7d-aa5c-4124-8707-6bd2f982d226
467052.8764,4875419.2214,1481,WS026.00,R,30,30,6.6,0.62,160,42.5,31,163,2013/06/19 00:00:00+00,44.0311900002686,-69.4111599994429,WS,9e89dafc-5d1a-4e05-b802-6ca2f7bd18bc
467450.2181,4875719.3652,1483,WS027.00,A,30,30,3.4,0.47,142,14,31,163,2013/06/19 00:00:00+00,44.0339100000824,-69.4062199995849,WS,f1629ed5-8c82-4b1c-8bd6-b97ca2ea1aa8
467320.3253,4876836.2739,1484,WS028.00,R,30,30,6.1,0.63,220,40.2,31,163,2013/05/07 00:00:00+00,44.0439599997111,-69.4079099996273,WS,9ae52099-dfc2-4be2-a28a-e391e3ac80d0
468265.4246,4875610.9912,1487,WS030.00,A,30,30,3.2,0.57,1700,17.7,31,163,2013/06/19 00:00:00+00,44.0329699999511,-69.3960400001014,WS,41db9934-e9c2-4316-8e9e-a85134e6e1f6
468541.4043,4876857.0002,1488,WS031.00,A,30,30,3.4,0.53,320,16.5,31,163,2013/06/19 00:00:00+00,44.0442000002687,-69.3926699994885,WS,38889c02-50da-4cfd-8476-317cb1cdf1c0
469323.4032,4877215.4126,1489,WS032.00,A,30,30,4.6,0.55,96,23.3,31,163,2013/05/07 00:00:00+00,44.0474600002182,-69.3829300003338,WS,c8dd264b-37c1-40c5-a4a6-5e518fca5d2b
469235.5529,4875554.1981,1491,WS034.00,A,30,30,2.4,0.31,68,6.1,31,163,2013/07/10 00:00:00+00,44.0325000002104,-69.3839300004593,WS,45878193-b834-41c7-8742-60a9abf5e27e
469757.7692,4875500.6939,1492,WS035.00,A,30,30,2.1,0.13,6,3.1,31,163,2014/04/08 00:00:00+00,44.0320400003662,-69.3774099999829,WS,7efb7dbb-373a-4185-aedd-d25d3d959205
470316.981,4876366.731,1493,WS036.00,A,30,30,2.4,0.28,25,5.8,31,163,2014/02/19 00:00:00+00,44.0398599995529,-69.3704800003896,WS,e621032e-efe6-4cee-8abf-f35718947741
470158.8291,4878070.1634,1494,WS037.00,A,30,30,2.7,0.36,35,8,31,163,2014/07/15 00:00:00+00,44.0551899996383,-69.3725499998497,WS,b01d1781-2da0-4aa5-b6c6-9ba7a6a296c8
469506.7174,4879091.669,1495,WS038.00,R,30,30,2.5,0.33,56,6.7,31,163,2015/05/05 00:00:00+00,44.0643599996951,-69.3807500001224,WS,c51837a9-f7a5-485c-9350-c1be83d43701
468903.4338,4879216.6636,1496,WS038.50,CA,30,30,3.3,0.42,160,11.8,31,163,2014/10/15 00:00:00+00,44.0654600001929,-69.3882900005656,WS,ecb56ff8-5e42-441a-b75b-5935fe866b76
468485.3744,4879216.4258,1497,WS039.00,CA,30,30,3.9,0.48,122,16.3,31,163,2014/06/10 00:00:00+00,44.0654399997474,-69.3935100006212,WS,34afea21-299c-45ed-837d-1b895ea00e01
468478.4337,4879775.1499,1498,WS040.00,CA,30,30,4.9,0.47,90,20.2,31,163,2014/05/12 00:00:00+00,44.0704700001489,-69.3936299997531,WS,8d5a5c83-dfad-47a4-a592-5d5f93714a40
469026.9993,4880630.0255,1499,WS041.00,P,30,30,4.4,0.5,100,20,31,163,2015/05/05 00:00:00+00,44.0781899998693,-69.3868299994422,WS,82926958-f818-4ced-8cb5-9bdd2d30a924
469783.9831,4882271.4882,1503,WS043.90,P,30,30,26.1,0.78,1700,264.9,31,163,2015/05/05 00:00:00+00,44.0929999996025,-69.3774699993907,WS,1672e6cd-e674-48ea-9f12-458cf387dc37
469512.3438,4880135.7161,1506,WS047.30,CA,30,30,3.2,0.41,76,10.9,31,163,2014/08/26 00:00:00+00,44.0737600001244,-69.3807400004005,WS,4ce351d9-5b9c-4aae-9070-8e3a27c17132
470792.445,4878978.1129,1508,WS048.00,A,30,30,3.2,0.45,82,12.5,31,163,2014/09/30 00:00:00+00,44.0633899996805,-69.3646899994897,WS,6db31d2b-56ce-42fa-b676-0d2dc92ffd50
471121.3401,4878549.0411,1509,WS048.40,A,30,30,4.4,0.61,480,27.2,31,163,2015/05/05 00:00:00+00,44.059539999928,-69.3605600002054,WS,5af0fc06-1200-41db-b736-66774d733163
418959.4318,4856641.1064,1510,WJ032.00,A,30,30,3.9,0.6,1700,23.3,31,163,2013/03/11 00:00:00+00,43.8584100001752,-70.0084099999806,WJ,38bafa3c-31ee-49e1-83c6-4da21247c3ac
419876.304,4857555.3003,1511,WJ032.50,CA,30,30,3.4,0.4,80,11,31,163,2013/05/22 00:00:00+00,43.8667400003236,-69.9971399996631,WJ,1bcfaaae-d5c8-42c8-bff7-2f452c8f8175
420187.6841,4857652.6364,1512,WJ033.00,CA,30,30,3.83,0.45,86,14.3,31,163,2013/07/10 00:00:00+00,43.8676499998772,-69.9932800004688,WJ,9c803ace-245a-4995-8181-8b6f7e456bc7
420754.6244,4857549.2078,1513,WJ033.20,CA,30,30,4.87,0.55,380,24.5,31,163,2012/08/08 00:00:00+00,43.8667800002909,-69.9862100000324,WJ,dee94581-1ea8-4cc1-97f6-7ff7191a057a
420734.8034,4857235.0831,1515,WJ033.70,CA,30,30,3.98,0.43,70,14,31,163,2013/05/22 00:00:00+00,43.863949999612,-69.9864100003024,WJ,13ce0272-1cf1-49e8-b022-1962ba93fbcf
420433.0002,4856998.7543,1516,WJ034.00,A,30,30,3,0.35,48,8.8,31,163,2013/03/11 00:00:00+00,43.8617900002149,-69.990129999929,WJ,5585ea83-851d-4ea2-8f95-cff57b717a70
419641.2859,4855665.3022,1517,WJ035.00,A,30,30,2.7,0.37,50,8.1,31,163,2013/03/11 00:00:00+00,43.8496999999894,-69.9997799993904,WJ,d1e3fd74-0141-47af-8af8-5f5aac308272
417492.3857,4853000.1006,1519,WJ038.00,A,30,30,2.1,0.19,12.7,3.8,31,163,2013/02/13 00:00:00+00,43.8254699996829,-70.0261000001165,WJ,8b67c5ef-fa46-40d9-a205-76a951121681
417983.6219,4853054.0105,1527,WJ046.00,A,30,30,2.8,0.4,96,9.4,31,163,2013/04/10 00:00:00+00,43.8260100000718,-70.0199999999436,WJ,c3d37abd-821d-45bf-9e52-7548a753288a
418714.8665,4853795.9481,1528,WJ047.00,CA,30,30,2.3,0.28,36,5.4,31,163,2012/12/04 00:00:00+00,43.8327699996606,-70.011019999833,WJ,e61dd7a8-561a-4598-af4c-80eaf2a8f101
419892.2991,4854814.7195,1529,WJ048.00,A,30,30,3.6,0.44,62,13.8,31,163,2013/02/13 00:00:00+00,43.842070000121,-69.9965300001986,WJ,0e6f3198-979a-454c-8871-60174fb492a5
420840.132,4856091.9096,1530,WJ048.50,A,30,30,4,0.56,94,21,31,163,2013/03/11 00:00:00+00,43.8536699998858,-69.9849300000736,WJ,8f1e98a3-1362-48ad-97f2-e3f938b7b1ce
421763.5786,4855874.364,1532,WJ049.00,A,30,30,2.6,0.26,16,5.7,31,163,2013/02/13 00:00:00+00,43.8518099995745,-69.9734099999848,WJ,9ccf4c59-9f52-405c-9520-21fcaa0e2dd4
422770.3194,4856248.0394,1534,WJ049.50,A,30,30,3.5,0.44,74,13.1,31,163,2013/03/11 00:00:00+00,43.8552799998492,-69.960939999693,WJ,65515f03-3b66-4112-be6e-1b7eab919afb
423473.7673,4856258.7855,1536,WJ050.50,A,30,30,3.1,0.38,44,9.8,31,163,2013/03/11 00:00:00+00,43.8554500002058,-69.9521899998931,WJ,3060ebd2-e3cc-43f4-b5df-d38d0684923d
423007.3075,4855334.4299,1537,WJ051.00,A,30,30,3.8,0.46,88,15,31,163,2013/03/11 00:00:00+00,43.8470799997582,-69.9578599995821,WJ,b448ed7e-a53e-4f02-8f3f-7f71628ce741
421485.7918,4852498.5626,1540,WJ055.00,A,30,30,2.1,0.17,11,3.6,31,163,2013/03/11 00:00:00+00,43.8213900001591,-69.9763699997161,WJ,86834496-9a5f-4942-b9c7-92d209fb4af8
420087.255,4851031.1719,1541,WJ056.00,A,30,30,2.9,0.36,40,8.4,31,163,2013/02/19 00:00:00+00,43.8080299996609,-69.9935399997039,WJ,d1edff4b-77c7-4a93-9cd9-18cc2e95fb55
419108.662,4848614.7619,1542,WJ057.00,P,30,30,2.6,0.35,46,7.6,31,163,2013/03/11 00:00:00+00,43.7861700001136,-70.0053399995904,WJ,095b37fb-6c1f-4cd8-af2c-640b0dfd77f8
418153.1231,4847672.247,1544,WJ058.00,P,30,30,10.2,0.73,400,89.3,31,163,2013/02/19 00:00:00+00,43.7775800001401,-70.0170699999464,WJ,e2b07642-c324-4792-b16d-41dd4707fc55
417995.5092,4846702.2263,1545,WJ059.00,A,30,30,2.4,0.25,20,5.3,31,163,2013/02/19 00:00:00+00,43.7688300001275,-70.0188799999116,WJ,f6fdb45c-4876-4ca3-a4ac-47ff85810bd0
416777.5205,4845343.2465,1546,WJ060.00,A,30,30,2.5,0.38,134,7.8,31,163,2013/02/19 00:00:00+00,43.7564599999876,-70.03380000028,WJ,a985aab5-5d74-40b4-950e-64bb93e98d8b
416174.5039,4843487.9668,1548,WJ062.00,CA,30,30,2.2,0.2,16,4,31,163,2013/03/11 00:00:00+00,43.7396900003812,-70.0410000002826,WJ,240d3332-c5ec-4af7-82cb-758cb62b11a7
416819.3256,4844305.2279,1549,WJ063.00,CA,30,30,1.9,0,2,1.9,31,163,2013/03/11 00:00:00+00,43.7471199997635,-70.0331199993992,WJ,1c963dc5-3e93-405b-8869-6806ed30ce53
417013.4152,4845148.1365,1550,WJ064.00,CA,30,30,3.5,0.55,320,18.5,31,163,2012/03/28 00:00:00+00,43.754729999796,-70.0308400001078,WJ,77c4beab-2bb9-45dc-a7a8-8fdb154655d7
417755.4323,4845968.7177,1551,WJ065.00,CA,30,30,2.6,0.39,124,8.7,31,163,2012/03/28 00:00:00+00,43.7622000001206,-70.021750000113,WJ,5b96b77d-e05a-40d2-bd2d-9d767a8527e4
417752.4664,4845597.7443,1552,WJ066.00,CA,30,30,2.2,0.16,8,3.6,31,163,2012/03/28 00:00:00+00,43.7588599996581,-70.0217300004353,WJ,9b38e38b-c66d-406a-b178-9c265779c8da
417489.799,4844540.1678,1553,WJ067.00,A,30,30,4.5,0.59,180,26.6,31,163,2013/02/19 00:00:00+00,43.7493100001556,-70.0248299995537,WJ,b8cd0d78-c04d-4f9b-8fa6-9eb151a689c3
417917.9777,4844915.8913,1554,WJ067.50,R,30,30,5.1,0.61,820,31.6,31,163,2013/02/19 00:00:00+00,43.7527400003931,-70.0195700004724,WJ,d968f13b-121e-458d-a3bf-6e464cdfbf2a
418307.7263,4844918.8815,1555,WJ068.00,R,30,30,6.2,0.6,200,37,31,163,2013/03/11 00:00:00+00,43.7528099997675,-70.0147300002703,WJ,60f99020-a599-47f3-9e64-870092666ab2
418160.4564,4844728.5178,1556,WJ068.50,R,30,30,3.1,0.34,33,8.6,31,163,2013/02/19 00:00:00+00,43.7510799997579,-70.0165300005957,WJ,df0bcb2f-0cce-4ca7-b219-930f24305d58
418117.5682,4843661.5618,1557,WJ070.00,A,30,30,2.8,0.4,96,9.6,31,163,2013/02/19 00:00:00+00,43.7414700000011,-70.0168999998093,WJ,03e2e4cd-618b-4350-9e6a-1c12375acc23
419307.9334,4844333.5326,1561,WK002.00,A,30,30,3.5,0.66,1360,25,31,163,2013/02/13 00:00:00+00,43.7476500000646,-70.0022200004612,WK,85b62797-f64b-44fe-b1af-897299aafc8d
419642.2427,4845480.2843,1562,WK004.00,A,30,30,2.3,0.26,40,5.1,31,163,2013/02/13 00:00:00+00,43.7580100000853,-69.9982399997888,WK,536b2324-c20d-482d-93f9-6a2118c9c015
418969.5869,4845117.4164,1563,WK005.00,P,30,30,6.8,0.82,1180,76.8,31,163,2013/05/20 00:00:00+00,43.7546699997332,-70.0065400000933,WK,9b86ed0d-3df3-483b-8d6a-758b2b69151f
418818.3573,4845525.8095,1564,WK005.50,A,30,30,2.4,0.21,12,4.5,31,163,2013/02/13 00:00:00+00,43.758330000188,-70.0084800003421,WK,fcde3e52-75f6-4a90-b248-e4cdb971fae3
419394.7448,4846585.1867,1566,WK006.10,A,30,30,2.6,0.29,20,6.4,31,163,2013/02/13 00:00:00+00,43.7679299996972,-70.001479999698,WK,82c4dc2d-4a7d-4a14-81ad-e8b9268fa116
420158.2766,4847291.3529,1567,WK007.00,A,30,30,2,0.12,6,3,31,163,2013/04/08 00:00:00+00,43.7743699995867,-69.992099999988,WK,443895f3-6f9e-4b9f-a9ae-5f1a64f3fe88
420671.0934,4848719.2717,1568,WK007.10,P,30,30,7.1,0.82,980,81,31,163,2013/02/13 00:00:00+00,43.7872800003984,-69.9859399999099,WK,6625e4ce-6b99-4490-9550-3a8aead05106
421489.0741,4849298.3039,1569,WK008.00,R,30,30,3.6,0.49,86,15.6,31,163,2013/02/13 00:00:00+00,43.7925800000683,-69.9758599998084,WK,4a0db7b6-5151-4446-84e3-54135be28d6e
421531.5493,4850854.0343,1570,WK009.00,A,30,30,3.8,0.47,56,15.3,31,163,2013/02/13 00:00:00+00,43.806589999908,-69.9755599998471,WK,65dad594-951b-44a7-b4fe-52f64640f55c
421803.1264,4850141.0376,1571,WK010.00,A,30,30,3.5,0.5,64,15.4,31,163,2013/02/13 00:00:00+00,43.8002000002108,-69.9720800000407,WK,fcf748c6-bfdb-4acf-820e-65a991f6a2ce
422787.9929,4851606.9034,1572,WK011.00,A,30,30,3.9,0.47,74,16,31,163,2013/02/13 00:00:00+00,43.813500000193,-69.9600500005234,WK,b0508955-b640-4215-b3b0-4e6d8b234a81
422705.7324,4850202.7002,1573,WK012.00,A,30,30,2.6,0.28,28,6.1,31,163,2013/02/13 00:00:00+00,43.8008499999696,-69.9608699996924,WK,0e93391b-0018-469a-86fb-c3c5cd79259f
423325.2221,4852088.3319,1575,WK013.10,A,30,30,2.7,0.5,680,12,31,163,2013/02/13 00:00:00+00,43.8178900002971,-69.9534399999509,WK,091203be-dc63-4bd0-8604-1ba930a3aa06
423783.2189,4853452.6817,1576,WK013.20,A,30,30,2.3,0.2,10,4.2,31,163,2013/02/13 00:00:00+00,43.8302200000284,-69.9479399998539,WK,5afd2841-00a6-4b4c-8066-687be17dce4d
423457.7354,4853888.52,1577,WK013.30,A,30,30,3,0.5,320,13.5,31,163,2013/03/11 00:00:00+00,43.8341099999639,-69.9520500005006,WK,70a2d179-6da0-4f17-b78c-1c9e1d5caf2d
424297.1331,4855930.5556,1579,WK014.00,A,30,30,3,0.33,27,8.1,31,163,2013/03/12 00:00:00+00,43.8525799996865,-69.9418999997664,WK,a7ab2c00-2abc-4ddf-a724-1fca79573a2b
424703.2292,4856937.8803,1581,WK014.10,A,30,30,4.2,0.47,64,17,31,163,2013/03/12 00:00:00+00,43.8616900001248,-69.9369899996051,WK,90e98fe6-cd87-4ce7-a36b-0feda2dffcd5
425190.8126,4855985.9735,1582,WK014.20,A,30,30,2.5,0.24,12,5.1,31,163,2013/03/12 00:00:00+00,43.8531700001851,-69.9307899994071,WK,7389fe96-12c6-44f5-8fc4-b6190f28f8dd
424900.4111,4855397.1939,1583,WK014.30,A,30,30,3.7,0.49,160,15.9,31,163,2013/03/12 00:00:00+00,43.8478399999864,-69.9343199999773,WK,1323f385-c086-4b69-a262-830c5d18c702
424577.3695,4854557.7566,1584,WK014.40,A,30,30,2,0.09,4,2.7,31,163,2013/04/08 00:00:00+00,43.8402499999325,-69.9382200001539,WK,ee962128-0645-4f5d-a763-5e86e2b13b77
