X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
553416.8271,4912404.6805,330,EH034.00,CA,30,30,2.9,0.33,27,7.9,31,163,2014/09/02 00:00:00+00,44.36295,-68.32964,EH
553479.9685,4913062.8062,331,EH035.00,CA,30,30,3.9,0.46,94,15.7,31,163,2014/06/03 00:00:00+00,44.36887,-68.32878,EH
553781.0248,4913176.3623,332,EH036.00,CA,30,30,2.9,0.4,36,10,31,163,2014/06/03 00:00:00+00,44.36987,-68.32499,EH
554267.9436,4912112.8865,333,EH038.00,A,30,30,2.5,0.23,18,5,31,163,2012/03/20 00:00:00+00,44.36026,-68.31899,EH
554954.9245,4912488.538,334,EH039.00,CA,30,30,3.7,0.56,146,19.5,31,163,2013/04/08 00:00:00+00,44.36359,-68.31033,EH
555583.1431,4910208.8797,335,EH040.00,CA,30,30,3.9,0.59,142,22.8,31,163,2013/04/08 00:00:00+00,44.34302,-68.30269,EH
555431.5417,4909755.4855,336,EH041.00,A,30,30,3.1,0.56,360,16.9,31,163,2012/03/20 00:00:00+00,44.33895,-68.30464,EH
555690.879,4905700.964,338,EH044.50,A,30,30,3.4,0.48,102,14.1,31,163,2013/12/10 00:00:00+00,44.30243,-68.30182,EH
555460.5891,4905389.0895,339,EH045.00,A,30,30,3.5,0.5,100,15.2,31,163,2014/01/27 00:00:00+00,44.29964,-68.30474,EH
556378.3694,4904328.3234,340,EH047.00,P,30,30,5.1,0.9,1700,74.1,31,163,2012/03/20 00:00:00+00,44.29002,-68.29335,EH
556513.3805,4904123.986,341,EH047.20,P,30,30,3.3,0.61,300,20.3,31,163,2012/03/20 00:00:00+00,44.28817,-68.29168,EH
557327.0247,4904332.1193,342,EH050.00,CA,30,30,2,0.11,6,2.9,31,163,2014/05/06 00:00:00+00,44.28998,-68.28146,EH
557120.6377,4904850.1798,343,EH052.00,P,30,30,3.7,0.53,94,18.3,31,163,2013/10/01 00:00:00+00,44.29466,-68.28399,EH
557170.4763,4905629.302,344,EH055.00,CA,30,30,2.4,0.35,130,7,31,163,2014/05/06 00:00:00+00,44.30167,-68.28328,EH
557628.583,4904790.2048,345,EH057.00,CA,30,30,2.5,0.35,96,7.1,31,163,2014/05/06 00:00:00+00,44.29408,-68.27763,EH
560841.1724,4904566.01,352,EH065.00,P,30,30,2.3,0.27,30,5.2,31,163,2012/03/20 00:00:00+00,44.2918,-68.23739,EH
563961.6098,4907265.1224,355,EH068.00,A,30,30,2.6,0.44,340,9.7,31,163,2012/01/30 00:00:00+00,44.31583,-68.19795,EH
565153.6377,4908737.6623,356,EH069.00,A,30,30,2.7,0.39,92,8.8,31,163,2012/03/20 00:00:00+00,44.32898,-68.18282,EH
560580.409,4901013.3804,359,EH072.00,P,30,30,2,0.18,20,3.5,31,163,2012/04/11 00:00:00+00,44.25984,-68.24107,EH
558001.1874,4900372.4285,362,EH073.00,A,30,30,1.9,0,2,1.9,31,163,2012/04/11 00:00:00+00,44.25428,-68.27345,EH
559077.999,4900039.9138,364,EH075.00,A,30,30,2,0.1,6,2.7,31,163,2012/04/11 00:00:00+00,44.2512,-68.26,EH
558307.3326,4900869.4592,366,EH077.00,P,30,30,1.9,0.05,4,2.3,31,163,2012/04/11 00:00:00+00,44.25873,-68.26956,EH
565530.727,4910255.5311,368,EI001.00,A,30,30,3.7,0.6,740,22.4,31,163,2012/03/20 00:00:00+00,44.34261,-68.1779,EI
564903.2239,4912753.145,370,EI003.00,P,30,30,4.6,0.63,160,29.9,31,163,2012/03/20 00:00:00+00,44.36515,-68.18546,EI
563415.8276,4915664.5312,373,EI008.00,P,30,30,3.7,0.58,220,21,31,163,2012/03/20 00:00:00+00,44.39149,-68.20377,EI
562915.1985,4915789.6538,374,EI009.00,CR,30,30,2.1,0.25,48,4.5,31,163,2014/05/06 00:00:00+00,44.39266,-68.21004,EI
560095.2445,4918675.721,379,EI023.70,P,30,30,3.6,0.51,106,16.6,31,163,2012/03/20 00:00:00+00,44.41888,-68.24511,EI
560156.5779,4919707.1626,380,EI024.00,A,30,30,3,0.59,1460,17.4,31,163,2012/03/20 00:00:00+00,44.42816,-68.24422,EI
557966.918,4920938.1306,383,EI029.00,A,30,30,2.5,0.37,90,7.6,31,163,2012/03/20 00:00:00+00,44.43942,-68.27159,EI
556950.8403,4920091.5843,385,EI031.00,P,30,30,4.2,0.65,380,29.8,31,163,2012/03/20 00:00:00+00,44.43188,-68.28445,EI
556251.5283,4920144.3825,387,EI033.00,R,30,30,3.7,0.73,1700,32.4,31,163,2012/03/20 00:00:00+00,44.43241,-68.29323,EI
554180.0107,4921633.1242,388,EI034.00,A,30,30,3.2,0.6,660,19.4,31,163,2012/03/20 00:00:00+00,44.44597,-68.3191,EI
553140.8832,4919567.2861,390,EI034.20,A,30,30,3.2,0.4,58,10.9,31,163,2014/02/03 00:00:00+00,44.42745,-68.33237,EI
552702.3291,4918970.5375,391,EI034.30,P,30,30,3.9,0.5,102,17.3,31,163,2014/08/04 00:00:00+00,44.42211,-68.33794,EI
552448.3488,4918974.0424,392,EI034.70,P,30,30,4.1,0.51,70,19,31,163,2014/08/04 00:00:00+00,44.42216,-68.34113,EI
550448.81,4920075.7488,394,EI036.00,R,30,30,4.6,0.61,800,28.6,31,163,2012/03/19 00:00:00+00,44.43222,-68.36614,EI
551122.788,4921215.1645,395,EI037.00,A,30,30,3.7,0.44,42,13.9,31,163,2012/03/19 00:00:00+00,44.44243,-68.35756,EI
551183.0662,4923972.7353,397,EI039.00,A,30,30,4.2,0.63,940,27.5,31,163,2012/03/19 00:00:00+00,44.46725,-68.35653,EI
553630.8563,4923380.3776,398,EI040.00,A,30,30,3.4,0.4,28,11.4,31,163,2012/03/19 00:00:00+00,44.46174,-68.32582,EI
557302.9221,4922503.0,399,EI041.00,R,30,30,3.1,0.48,94,13,31,163,2012/03/19 00:00:00+00,44.45356,-68.27976,EI
557139.8476,4924401.1294,400,EI042.00,A,30,30,2,0.15,14,3.3,31,163,2012/03/19 00:00:00+00,44.47066,-68.2816,EI
557067.3714,4927673.0868,402,EI043.00,A,30,30,2.1,0.11,6,2.9,31,163,2012/03/19 00:00:00+00,44.50012,-68.28215,EI
555541.4718,4928257.5075,404,EI044.00,A,30,30,2.7,0.25,10,5.7,31,163,2012/03/19 00:00:00+00,44.5055,-68.30128,EI
553685.9423,4928365.2147,405,EI045.00,R,30,30,6,0.53,126,28.8,31,163,2012/09/26 00:00:00+00,44.50661,-68.32461,EI
554865.7568,4929574.7987,407,EI046.00,P,30,30,3.7,0.53,142,18.2,31,163,2012/01/24 00:00:00+00,44.51741,-68.30964,EI
555115.6996,4930092.3546,408,EI047.00,A,30,30,2.8,0.41,72,9.6,31,163,2012/03/19 00:00:00+00,44.52205,-68.30644,EI
554134.1808,4931333.8146,410,EI047.60,R,30,30,5.1,0.6,154,30.2,31,163,2012/03/19 00:00:00+00,44.5333,-68.31866,EI
555632.6245,4931072.1013,413,EI050.00,A,30,30,2.9,0.41,64,10.1,31,163,2012/08/21 00:00:00+00,44.53083,-68.29983,EI
559094.2952,4928682.0997,417,EI051.00,R,30,30,4.4,0.71,1700,37,31,163,2012/03/26 00:00:00+00,44.50904,-68.25654,EI
559420.47,4925871.2425,420,EI054.00,A,30,30,2,0.1,5.5,2.7,31,163,2011/04/13 00:00:00+00,44.48371,-68.25276,EI
559906.1209,4925035.8829,422,EI056.00,A,30,30,2.6,0.47,200,10.7,31,163,2012/02/01 00:00:00+00,44.47615,-68.24675,EI
560935.4222,4924092.3194,424,EI058.00,A,30,30,2.2,0.17,8,3.7,31,163,2012/03/26 00:00:00+00,44.46757,-68.23392,EI
561483.3382,4924531.8252,427,EI061.00,A,30,30,2,0.1,6,2.7,31,163,2012/03/26 00:00:00+00,44.47148,-68.22698,EI
561644.3817,4926255.2032,429,EI063.00,A,30,30,2.6,0.34,42,7.4,31,163,2012/03/26 00:00:00+00,44.48698,-68.22475,EI
561523.9206,4927051.6705,430,EI064.00,P,30,30,5.3,0.77,1700,52.8,31,163,2012/03/26 00:00:00+00,44.49416,-68.22617,EI
561718.5161,4926990.1955,431,EI065.00,A,30,30,3.3,0.57,700,18.2,31,163,2012/03/26 00:00:00+00,44.49359,-68.22373,EI
562366.7409,4929703.6003,434,EI068.00,A,30,30,2.3,0.33,114,6.2,31,163,2012/02/01 00:00:00+00,44.51796,-68.21525,EI
561898.9616,4929915.7468,435,EI069.00,A,30,30,2,0.1,6,2.7,31,163,2012/03/26 00:00:00+00,44.51991,-68.22111,EI
560810.7469,4930611.9841,436,EI070.00,A,30,30,2.4,0.31,24,6.2,31,163,2012/05/16 00:00:00+00,44.52627,-68.23472,EI
559849.9524,4931130.7224,437,EI070.10,A,30,30,2.4,0.25,18,5.2,31,163,2012/07/10 00:00:00+00,44.53102,-68.24675,EI
558751.4234,4931872.749,438,EI070.15,A,30,30,2.7,0.26,16,6,31,163,2012/07/10 00:00:00+00,44.53779,-68.26049,EI
558143.2493,4931380.7092,439,EI070.20,R,30,30,3.9,0.5,220,17.7,31,163,2012/07/10 00:00:00+00,44.53341,-68.2682,EI
557964.6881,4932334.463,441,EI070.40,R,30,30,4.3,0.81,1700,47.3,31,163,2012/08/21 00:00:00+00,44.54201,-68.27034,EI
556305.9744,4934789.3239,446,EI070.52,P,30,30,4.7,0.4,42,15.9,31,163,2012/07/11 00:00:00+00,44.56424,-68.29095,EI
558132.9347,4931733.8744,448,EI070.60,R,30,30,2.7,0.31,44,6.7,31,163,2012/07/10 00:00:00+00,44.53659,-68.26829,EI
558066.7588,4935929.0645,450,EI070.70,P,30,30,5.1,0.67,160,37.3,31,163,2012/03/20 00:00:00+00,44.57436,-68.26865,EI
558375.4785,4935858.5195,452,EI070.82,A,30,30,3.2,0.39,42,10.4,31,163,2012/07/10 00:00:00+00,44.5737,-68.26477,EI
558581.9943,4936027.0151,453,EI070.90,A,30,30,3.4,0.43,118,12.5,31,163,2012/05/16 00:00:00+00,44.5752,-68.26215,EI
558693.627,4936413.5016,454,EI071.00,A,30,30,3.7,0.46,120,14.9,31,163,2012/07/10 00:00:00+00,44.57867,-68.2607,EI
559686.9397,4937442.3691,455,EI071.50,P,30,30,10.2,0.69,1700,80.2,31,163,2012/07/11 00:00:00+00,44.58785,-68.24807,EI
560156.8113,4936511.3465,460,EI072.50,P,30,30,2.8,0.41,54,9.6,31,163,2012/07/10 00:00:00+00,44.57943,-68.24226,EI
560936.7224,4936992.9841,461,EI073.00,A,30,30,3.6,0.52,106,17,31,163,2012/05/16 00:00:00+00,44.5837,-68.23238,EI
561973.6603,4935655.305,465,EI074.00,A,30,30,5.7,0.57,240,31,31,163,2012/05/16 00:00:00+00,44.57157,-68.21948,EI
559552.9474,4935350.448,466,EI075.00,A,30,30,3.1,0.47,158,12.5,31,163,2012/07/10 00:00:00+00,44.56903,-68.25,EI
559811.9362,4932841.126,467,EI075.60,A,30,30,3.2,0.51,156,14.9,31,163,2012/07/10 00:00:00+00,44.54642,-68.24703,EI
560984.7336,4930955.7674,470,EI075.90,A,30,30,2.7,0.5,620,12.1,31,163,2012/07/10 00:00:00+00,44.52935,-68.23249,EI
562584.4227,4930043.4034,475,EI079.00,A,30,30,1.9,0,2,1.9,31,163,2012/03/26 00:00:00+00,44.521,-68.21247,EI
563087.133,4930000.4999,477,EI081.00,A,30,30,2.6,0.33,27,7,31,163,2013/08/07 00:00:00+00,44.52057,-68.20615,EI
563420.3073,4929983.7495,478,EI082.00,A,30,30,3.6,0.46,116,14.4,31,163,2014/05/05 00:00:00+00,44.52039,-68.20196,EI
563684.3354,4929643.0691,479,EI083.00,A,30,30,3.3,0.56,300,17.4,31,163,2012/02/01 00:00:00+00,44.5173,-68.19868,EI
564641.1003,4929423.6784,480,EI084.00,A,30,30,3.1,0.55,240,16.3,31,163,2012/02/01 00:00:00+00,44.51524,-68.18667,EI
563912.3459,4926905.8639,482,EI086.00,A,30,30,2.2,0.24,29,4.5,31,163,2012/03/26 00:00:00+00,44.49264,-68.19615,EI
564709.4458,4925991.7156,483,EI087.00,A,30,30,2.5,0.41,106,8.9,31,163,2012/05/21 00:00:00+00,44.48434,-68.18624,EI
565150.5323,4925147.404,485,EI089.00,P,30,30,2.4,0.26,16,5.3,31,163,2012/02/01 00:00:00+00,44.4767,-68.1808,EI
564429.9917,4924498.136,487,EI091.00,CA,30,30,2.4,0.31,40,6.1,31,163,2014/07/28 00:00:00+00,44.47092,-68.18994,EI
565103.8909,4924562.6119,489,EI093.00,CA,30,30,2.4,0.33,36,6.6,31,163,2014/07/28 00:00:00+00,44.47144,-68.18146,EI
566519.9856,4924699.1375,490,EI096.00,CA,30,30,2.2,0.25,20,4.8,31,163,2014/07/28 00:00:00+00,44.47254,-68.16364,EI
567205.1079,4927828.9035,492,EI098.00,A,30,30,3.4,0.38,24,10.6,31,163,2012/03/26 00:00:00+00,44.50065,-68.15462,EI
571643.9997,4924360.2985,497,EI103.00,A,30,30,3,0.32,20,8,31,163,2012/03/26 00:00:00+00,44.469,-68.09927,EI
570314.7411,4920307.6789,499,EI105.00,P,30,30,2.6,0.33,22,7,31,163,2012/03/26 00:00:00+00,44.43265,-68.11653,EI
570290.2218,4920071.9046,500,EI105.10,A,30,30,2.4,0.3,38,5.9,31,163,2012/03/26 00:00:00+00,44.43053,-68.11687,EI
570924.6958,4918165.8211,501,EI106.00,A,30,30,2.4,0.37,100,7.4,31,163,2012/03/26 00:00:00+00,44.41331,-68.10916,EI
571522.9414,4916109.4292,502,EI107.00,A,30,30,2.1,0.23,29,4.3,31,163,2008/05/07 00:00:00+00,44.39474,-68.10193,EI
572468.0766,4913555.9215,503,EI108.00,P,30,30,2.2,0.19,10,3.9,31,163,2012/03/26 00:00:00+00,44.37166,-68.09042,EI
572197.1895,4915569.1876,504,EI109.00,A,30,30,2.9,0.46,300,11.4,31,163,2012/03/26 00:00:00+00,44.38981,-68.09354,EI
573643.7869,4914862.1643,506,EI110.70,A,30,30,3.1,0.36,28,9.1,31,163,2012/03/26 00:00:00+00,44.3833,-68.07548,EI
573957.3573,4913905.8953,507,EI111.00,A,30,30,3.2,0.32,24,8.4,31,163,2012/03/26 00:00:00+00,44.37466,-68.07168,EI
574550.3378,4910539.9602,508,EI112.00,A,30,30,3.1,0.44,60,11.5,31,163,2012/03/26 00:00:00+00,44.3443,-68.06472,EI
575215.2218,4909637.7576,509,EI113.00,P,30,30,2.8,0.49,380,12.2,31,163,2012/03/26 00:00:00+00,44.33611,-68.05651,EI
576652.0302,4912893.846,511,EJ002.00,A,30,30,3.1,0.49,240,13.5,31,163,2012/03/26 00:00:00+00,44.36527,-68.03801,EJ
577063.6245,4913806.3039,513,EJ003.00,P,30,30,3,0.39,50,9.7,31,163,2012/03/26 00:00:00+00,44.37344,-68.03271,EJ
577026.8899,4914825.6859,514,EJ004.00,CA,30,30,3.1,0.45,50,11.9,31,163,2013/04/02 00:00:00+00,44.38262,-68.03302,EJ
576645.321,4915161.1308,516,EJ006.00,CA,30,30,4.2,0.55,260,21.7,31,163,2013/04/22 00:00:00+00,44.38568,-68.03776,EJ
576981.3919,4915170.6423,518,EJ008.00,CA,30,30,3.8,0.5,50,16.7,31,163,2013/04/02 00:00:00+00,44.38573,-68.03354,EJ
578115.3922,4914939.7205,519,EJ009.00,A,30,30,2.4,0.3,36,5.9,31,163,2012/03/26 00:00:00+00,44.38353,-68.01934,EJ
577887.5805,4917537.6542,524,EJ014.00,R,30,30,4,0.55,280,20.5,31,163,2012/03/26 00:00:00+00,44.40694,-68.02181,EJ
578433.9461,4917267.5855,525,EJ015.00,R,30,30,2.9,0.5,340,13.1,31,163,2012/03/26 00:00:00+00,44.40445,-68.01499,EJ
578833.5844,4918267.7934,526,EJ016.00,A,30,30,2.8,0.5,300,12.6,31,163,2012/03/26 00:00:00+00,44.41341,-68.00982,EJ
580761.0896,4915718.4772,527,EJ017.00,P,30,30,1.9,0,2,1.9,31,163,2012/04/09 00:00:00+00,44.39025,-67.98601,EJ
581531.973,4916054.6814,528,EJ018.00,A,30,30,2,0.11,6,2.9,31,163,2012/04/09 00:00:00+00,44.39319,-67.97628,EJ
582067.0597,4916576.8664,531,EJ021.00,P,30,30,5.4,0.7,1700,44.1,31,163,2012/04/09 00:00:00+00,44.39783,-67.96948,EJ
582434.0863,4917030.3146,532,EJ022.00,P,30,30,2.1,0.2,16,3.9,31,163,2012/04/09 00:00:00+00,44.40187,-67.9648,EJ
581824.2615,4918025.8085,533,EJ022.80,CA,25,25,2.4,0.28,16,5.8,31,163,2012/01/31 00:00:00+00,44.4109,-67.9723,EJ
581684.1123,4918216.2427,534,EJ023.00,CA,30,30,2.2,0.21,16,4.2,31,163,2012/04/27 00:00:00+00,44.41263,-67.97403,EJ
580988.2575,4921473.7133,535,EJ024.00,A,30,30,2.7,0.52,300,13.1,31,163,2012/05/23 00:00:00+00,44.44203,-67.98226,EJ
578836.706,4921101.8071,537,EJ024.30,CA,30,30,4.3,0.41,36,14.8,31,163,2012/05/23 00:00:00+00,44.43892,-68.00935,EJ
577395.4248,4924837.2299,540,EJ024.80,R,30,30,4.2,0.46,56,16.5,31,163,2013/03/25 00:00:00+00,44.4727,-68.0269,EJ
577310.0298,4925396.1235,541,EJ024.90,R,30,30,5.2,0.67,820,39,31,163,2012/04/09 00:00:00+00,44.47774,-68.02789,EJ
577781.9394,4925775.0246,544,EJ025.50,R,30,30,3.2,0.3,25,7.8,31,163,2013/03/25 00:00:00+00,44.4811,-68.0219,EJ
580291.4181,4924089.1212,545,EJ026.00,A,30,30,3.6,0.58,980,20.1,31,163,2012/02/22 00:00:00+00,44.46565,-67.99061,EJ
580883.3377,4925495.1338,547,EJ027.00,A,30,30,3,0.41,134,10.4,31,163,2012/02/22 00:00:00+00,44.47824,-67.98295,EJ
581086.4219,4927578.4712,548,EJ027.902,A,30,30,4.7,0.39,28,15.5,31,163,2013/12/17 00:00:00+00,44.49697,-67.98007,EJ
580689.6646,4928281.2081,550,EJ028.70,A,30,30,3.4,0.37,24,10.3,31,163,2013/12/17 00:00:00+00,44.50334,-67.98495,EJ
581284.0111,4927991.9921,552,EJ029.40,R,30,30,4.9,0.54,360,24.4,31,163,2013/12/17 00:00:00+00,44.50067,-67.97752,EJ
581781.7037,4927552.7443,555,EJ030.50,R,30,30,4,0.43,54,14.7,31,163,2013/11/20 00:00:00+00,44.49663,-67.9714,EJ
581795.277,4926979.663,556,EJ030.90,A,30,30,2.9,0.33,60,8,31,163,2013/11/20 00:00:00+00,44.4915,-67.97125,EJ
582171.501,4927098.8368,557,EJ031.00,R,30,30,4.9,0.71,1700,41.2,31,163,2013/11/20 00:00:00+00,44.49253,-67.9665,EJ
582125.4342,4926653.8727,558,EJ031.50,R,30,30,3,0.39,122,9.6,31,163,2013/11/20 00:00:00+00,44.48853,-67.96715,EJ
581397.0183,4924934.9597,559,EJ032.00,A,30,30,3.6,0.47,64,14.8,31,163,2012/02/22 00:00:00+00,44.47314,-67.97658,EJ
583021.1638,4921271.573,560,EJ033.00,A,30,30,2.5,0.35,38,7.2,31,163,2012/02/22 00:00:00+00,44.43998,-67.95675,EJ
583454.5336,4919564.03,561,EJ034.00,A,30,30,2.2,0.23,16,4.4,31,163,2012/02/22 00:00:00+00,44.42456,-67.95158,EJ
585180.7839,4920947.2929,563,EK002.00,A,30,30,2.4,0.29,36,6,31,163,2012/02/22 00:00:00+00,44.43681,-67.92967,EK
584887.2443,4922459.9168,564,EK003.00,R,30,30,4.7,0.81,1700,52.7,31,163,2012/02/22 00:00:00+00,44.45046,-67.93311,EK
584873.7517,4925262.6963,566,EK003.80,R,30,30,4.3,0.55,90,22.6,31,163,2012/02/22 00:00:00+00,44.47569,-67.93282,EK
584633.7138,4925737.2822,567,EK004.00,R,30,30,12.5,0.81,1060,137.5,31,163,2012/02/22 00:00:00+00,44.47999,-67.93576,EK
585423.0107,4924868.8291,568,EK005.00,R,30,30,5.4,0.7,460,42.8,31,163,2012/02/22 00:00:00+00,44.47208,-67.92598,EK
586555.5737,4927036.8678,571,EK006.00,R,30,30,5.7,0.59,300,33.4,31,163,2012/02/22 00:00:00+00,44.49146,-67.91138,EK
586645.0408,4925514.9148,573,EK006.50,A,30,30,2.8,0.31,28,7,31,163,2012/03/07 00:00:00+00,44.47775,-67.91051,EK
587013.1344,4923923.362,574,EK007.00,A,30,30,2.3,0.18,9.1,4,31,163,2012/04/10 00:00:00+00,44.46338,-67.90615,EK
588152.5186,4921804.5178,575,EK008.00,A,30,30,4.4,0.52,340,21.1,31,163,2012/03/07 00:00:00+00,44.44417,-67.89219,EK
586677.1503,4921012.5874,576,EK008.50,A,30,30,2.8,0.4,66,9.5,31,163,2012/02/14 00:00:00+00,44.43722,-67.91086,EK
586580.3922,4919249.3139,577,EK008.90,P,30,30,2.8,0.47,80,11.7,31,163,2012/02/14 00:00:00+00,44.42136,-67.91237,EK
588427.7502,4921639.3823,579,EL001.00,A,30,30,2.8,0.44,98,10.6,31,163,2012/02/14 00:00:00+00,44.44265,-67.88876,EL
588833.0327,4922676.9967,582,EL004.00,R,30,30,3.9,0.62,440,25.4,31,163,2012/03/07 00:00:00+00,44.45194,-67.88349,EL
589302.1852,4923051.1512,584,EL006.00,A,30,30,2.5,0.32,38,6.7,31,163,2012/02/14 00:00:00+00,44.45525,-67.87753,EL
588592.4586,4924915.672,585,EL007.00,A,30,30,2.4,0.24,22,5,31,163,2012/03/07 00:00:00+00,44.47212,-67.88613,EL
589639.4437,4924793.3663,586,EL008.00,A,30,30,2.4,0.25,24,5.1,31,163,2012/02/14 00:00:00+00,44.47089,-67.87299,EL
589602.0463,4926237.1332,588,EL009.80,A,30,30,3,0.42,104,10.5,31,163,2012/03/07 00:00:00+00,44.48389,-67.87321,EL
589388.1824,4926173.085,589,EL010.00,A,30,30,3.2,0.35,27,9.3,31,163,2011/06/28 00:00:00+00,44.48334,-67.87591,EL
589823.2258,4925425.8311,591,EL011.00,A,30,30,3,0.6,520,18.2,31,163,2012/02/14 00:00:00+00,44.47656,-67.87057,EL
590198.7185,4925537.6834,593,EL013.00,A,30,30,3.7,0.57,480,20.5,31,163,2012/02/14 00:00:00+00,44.47752,-67.86583,EL
590983.0212,4927299.5372,594,EL014.00,A,30,30,3.8,0.56,820,20.6,31,163,2012/02/14 00:00:00+00,44.49328,-67.85566,EL
591101.33,4928333.3114,596,EL015.00,R,30,30,4.9,0.65,1120,33.9,31,163,2012/02/14 00:00:00+00,44.50257,-67.85399,EL
591197.5939,4928782.3947,599,EL017.80,A,30,30,2.9,0.35,76,8.2,31,163,2012/02/14 00:00:00+00,44.5066,-67.8527,EL
590982.6282,4928690.5006,600,EL018.00,P,30,30,5.8,0.76,680,56.1,31,163,2012/02/14 00:00:00+00,44.5058,-67.85542,EL
590861.4795,4929507.6112,602,EL020.00,P,30,30,3.7,0.48,220,15.2,31,163,2012/02/14 00:00:00+00,44.51317,-67.8568,EL
590480.6755,4930307.7688,603,EL021.00,P,30,30,4.5,0.63,540,29.2,31,163,2012/04/10 00:00:00+00,44.52042,-67.86145,EL
373186.6477,4797575.4944,613,WD019.00,CA,30,30,2.9,0.34,40,8.2,31,163,2011/12/05 00:00:00+00,43.32033,-70.56397,WD
373054.3672,4798566.7297,614,WD020.00,CA,30,30,2.7,0.33,60,7.3,31,163,2012/01/09 00:00:00+00,43.32923,-70.56583,WD
373704.3399,4798715.658,616,WD022.00,CA,30,30,3,0.28,16,7,31,163,2011/12/05 00:00:00+00,43.33068,-70.55785,WD
373775.5494,4797663.3638,617,WD024.00,CA,30,30,2.4,0.28,30,5.6,31,163,2012/01/09 00:00:00+00,43.32122,-70.55673,WD
376086.9765,4799642.5774,622,WD028.00,P,30,30,2.2,0.18,8,4,31,163,2012/02/28 00:00:00+00,43.33942,-70.52868,WD
376956.5979,4800153.2913,623,WD031.00,P,30,30,2.3,0.27,26,5.2,31,163,2012/02/28 00:00:00+00,43.34416,-70.51807,WD
377898.2093,4800078.4602,627,WD036.00,P,30,30,3.3,0.4,33,11,31,163,2012/02/28 00:00:00+00,43.34364,-70.50644,WD
378473.6026,4800108.0921,628,WD037.00,P,30,30,3,0.38,50,9.4,31,163,2012/02/28 00:00:00+00,43.344,-70.49935,WD
379490.7501,4800176.547,629,WD038.00,P,30,30,3.3,0.43,58,11.7,31,163,2012/02/28 00:00:00+00,43.34478,-70.48682,WD
382824.7306,4801444.3932,633,WE004.00,P,30,30,7.4,0.87,1700,99.5,31,163,2012/02/28 00:00:00+00,43.35672,-70.44597,WE
383315.9325,4802616.7906,634,WE005.00,P,30,30,4.9,0.54,300,24.3,31,163,2012/06/12 00:00:00+00,43.36735,-70.44016,WE
383560.8503,4802625.8978,635,WE006.00,P,30,30,6,0.83,1700,71.7,31,163,2012/02/28 00:00:00+00,43.36747,-70.43714,WE
384077.5421,4802792.5388,637,WE008.00,R,30,30,5,0.65,360,34.4,31,163,2012/02/28 00:00:00+00,43.36905,-70.4308,WE
384009.83,4802435.9901,639,WE010.00,P,30,30,8.1,0.8,980,87.4,31,163,2012/02/28 00:00:00+00,43.36583,-70.43156,WE
384114.1698,4802470.8601,640,WE010.20,P,30,30,3.8,0.62,360,24.6,31,163,2012/02/28 00:00:00+00,43.36616,-70.43028,WE
383718.754,4803654.0989,641,WE011.00,R,30,30,4.5,0.71,960,37.4,31,163,2012/02/28 00:00:00+00,43.37675,-70.43541,WE
384159.6153,4803419.9021,642,WE013.00,R,30,30,4.5,0.69,940,35.6,31,163,2012/02/28 00:00:00+00,43.37471,-70.42992,WE
383403.41,4805149.2621,644,WE018.50,R,30,30,7.1,0.57,200,39.1,31,163,2012/02/28 00:00:00+00,43.39016,-70.43962,WE
384176.8013,4804989.3148,645,WE020.00,A,30,30,3.6,0.44,54,13.3,31,163,2012/02/28 00:00:00+00,43.38884,-70.43004,WE
384546.3999,4804429.7571,646,WE022.00,A,30,30,2.9,0.39,92,9.4,31,163,2012/02/28 00:00:00+00,43.38386,-70.42536,WE
384508.8454,4805692.3855,647,WE023.00,A,30,30,4.5,0.55,380,23.1,31,163,2012/02/28 00:00:00+00,43.39522,-70.42609,WE
384878.6167,4805761.6126,648,WE024.50,A,30,30,3,0.34,50,8.4,31,163,2012/02/28 00:00:00+00,43.3959,-70.42154,WE
386446.6261,4806562.6775,649,WE027.00,P,30,30,6.8,0.67,132,50.6,31,163,2012/02/28 00:00:00+00,43.40335,-70.40235,WE
386712.5832,4806434.8999,650,WE028.00,A,30,30,3.7,0.47,116,15,31,163,2012/02/28 00:00:00+00,43.40224,-70.39904,WE
386817.0549,4806965.2653,651,WE030.00,A,30,30,2.8,0.32,36,7.3,31,163,2012/02/28 00:00:00+00,43.40703,-70.39786,WE
388525.8569,4809065.2842,656,WF004.50,A,30,30,3.4,0.39,56,11.1,31,163,2012/02/28 00:00:00+00,43.42619,-70.37719,WF
389265.1229,4810152.8828,657,WF006.00,A,30,30,2.8,0.42,80,10,31,163,2012/02/28 00:00:00+00,43.43609,-70.36828,WF
390606.8507,4810773.0696,658,WF006.10,A,30,30,3.3,0.42,80,11.5,31,163,2012/02/28 00:00:00+00,43.44187,-70.35183,WF
388788.4552,4812712.443,663,WG005.00,P,30,30,5.1,0.5,62,22.6,31,163,2012/07/01 00:00:00+00,43.45906,-70.37469,WG
389709.6936,4811794.1489,664,WG007.00,P,30,30,5.3,0.54,72,26.3,31,163,2012/07/01 00:00:00+00,43.45093,-70.36312,WG
390308.7907,4811308.9138,665,WG008.10,CA,30,30,5.1,0.59,480,29.9,31,163,2013/02/25 00:00:00+00,43.44665,-70.35562,WG
